PER,N_ENT,FOL,ENT,CON,V_SEL,N_HOG,H_MUD,N_REN,P1,P2,P3_1,P3_2,P3_3,P3_4,P3_5,P3_6,P3_7,P3_8,P3_9,P3_10,P3_11,P4_1,P4_2,P4_3,P4_4,P4_5,P4_6,P4_7,P4_8,P4_9,P4_10,P5_1,P5_2,P5_3,P5_4,P5_5,P5_6,P5_7,P5_8,P5_9,P5_10,P5_11,P5_12,TIPO,FAC_MOD
1022,1,13B212,09,40486,2,1,0,03,7,7,8,8,9,8,10,9,6,9,8,10,2,9,9,7,9,8,1,1,3,1,2,7,8,10,9,8,8,0,9,9,9,7,9,1,28481
1022,1,13B212,09,40486,1,1,0,03,8,8,10,10,9,8,10,9,8,10,8,10,4,8,8,7,9,8,2,2,3,1,2,8,9,10,9,9,8,5,9,9,8,8,8,1,37975
1022,5,11A206,09,40500,3,1,0,02,8,8,8,8,8,8,8,8,8,8,9,7,7,6,6,8,8,8,4,3,0,0,0,7,7,7,7,7,6,6,7,8,7,7,6,1,21327
1022,5,11A206,09,40500,2,1,0,01,9,9,10,9,9,9,9,9,8,9,8,8,0,8,9,9,10,8,0,0,0,0,0,9,8,8,9,8,8,3,9,9,7,6,5,1,28436
1022,5,11A206,09,40500,1,1,0,01,9,9,9,9,9,9,9,9,9,9,6,8,7,6,8,8,9,8,3,0,0,0,0,8,8,8,9,8,8,3,8,8,8,6,4,1,28436
1022,8,12A203,09,40537,3,1,0,01,7,7,8,8,9,8,8,9,7,10,8,10,6,9,9,7,10,8,0,0,0,0,0,7,8,7,9,7,9,7,9,8,8,7,7,1,8223
1022,8,12A203,09,40537,4,1,0,01,7,7,8,8,9,8,9,10,8,9,8,10,5,9,9,8,10,8,0,0,0,0,0,7,8,7,8,7,7,7,8,8,8,8,8,1,24668
1022,8,12A203,09,40537,1,1,0,01,7,6,8,8,8,7,8,8,7,8,8,8,4,8,8,7,8,8,0,2,2,0,0,7,7,7,8,6,7,7,8,8,8,7,6,1,16445
1022,8,12A203,09,40537,2,1,0,01,8,7,9,8,9,8,10,10,7,9,9,10,6,9,9,7,10,8,0,0,0,0,0,8,8,8,9,7,9,7,9,9,8,7,7,1,24668
1022,8,13A203,09,40538,2,1,0,01,8,7,8,8,8,8,10,9,7,8,8,10,2,8,8,8,8,8,2,2,2,2,2,8,8,10,8,8,8,0,8,8,8,8,8,1,19820
1022,8,13A203,09,40538,3,1,0,01,7,6,8,8,8,7,9,8,7,7,9,8,5,7,7,7,7,7,2,2,3,3,3,7,7,8,8,8,8,0,7,8,8,7,8,1,9910
1022,8,13A203,09,40538,4,1,0,01,8,7,8,7,8,8,10,9,7,8,8,10,1,9,9,8,8,8,1,1,2,2,2,8,8,10,9,8,9,0,8,8,7,8,8,1,9910
1022,8,13A203,09,40538,1,1,0,01,7,7,8,8,8,8,10,8,7,8,8,10,4,9,8,8,8,8,1,2,2,2,2,8,8,9,8,8,8,6,8,8,8,8,8,1,9910
1022,8,11A203,09,40539,1,1,0,01,8,8,10,9,9,9,10,10,10,10,8,8,1,6,8,6,8,9,3,2,3,2,0,7,8,8,9,9,9,3,9,7,5,3,1,1,32046
1022,8,11A203,09,40539,2,1,0,01,5,6,5,8,7,9,8,10,10,10,10,5,0,7,4,4,10,8,3,6,5,0,0,0,10,6,5,5,0,0,10,10,5,0,0,1,16023
1022,8,11A203,09,40539,3,1,0,01,6,9,9,10,10,10,10,10,5,10,5,10,7,10,10,10,10,10,0,0,0,0,0,5,9,9,9,9,9,7,6,9,9,9,9,1,8011
1022,8,12A203,09,40541,2,1,1,02,9,9,9,9,9,9,9,9,9,9,7,9,1,9,9,9,9,9,1,1,1,1,1,8,9,9,9,9,9,5,9,9,7,7,7,1,27815
1022,8,12A203,09,40541,4,1,0,03,10,10,10,10,10,10,10,10,10,8,8,9,4,10,10,10,10,10,0,0,0,0,0,10,10,10,10,10,10,5,10,10,10,10,10,1,27815
1022,8,12A203,09,40541,3,1,0,01,7,9,8,8,8,8,8,10,10,9,7,8,3,8,8,8,8,8,2,1,1,0,0,9,9,9,8,8,8,4,8,9,9,7,7,1,55629
1022,5,12A206,09,40547,4,1,0,01,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,0,0,0,0,0,5,10,10,10,5,10,10,10,10,10,10,10,1,7753
1022,5,12A206,09,40547,3,1,0,03,7,7,9,9,10,5,5,6,5,8,0,8,5,10,10,10,10,10,0,0,0,0,0,7,10,9,10,10,9,0,5,5,7,5,5,1,23258
1022,5,12A206,09,40547,2,1,0,01,9,9,10,10,10,10,10,10,10,10,5,10,5,9,10,9,10,10,1,0,1,0,0,9,8,9,9,9,10,6,9,9,9,7,8,1,31010
1022,5,12A206,09,40547,1,1,0,01,8,8,8,10,10,10,10,10,10,10,8,8,0,10,10,10,10,10,0,0,0,0,0,7,10,9,9,7,10,8,8,10,10,8,8,1,15505
1022,5,13A206,09,40550,3,1,0,02,10,10,10,10,10,10,10,10,10,10,7,10,2,9,6,10,10,6,1,3,0,0,0,10,10,10,10,10,10,8,10,9,9,9,9,1,23909
1022,5,13A206,09,40550,4,1,0,01,10,10,10,10,10,10,10,10,10,9,6,10,2,9,9,9,9,9,1,1,1,1,1,9,9,10,10,10,10,7,10,9,7,7,7,1,7970
1022,5,13A206,09,40550,2,1,0,01,8,8,8,8,10,8,8,8,8,8,8,8,4,8,7,7,8,8,1,0,1,1,1,8,10,10,10,9,9,5,7,7,7,8,8,1,7970
1022,5,13A206,09,40550,1,1,0,01,7,8,8,8,8,9,9,9,10,9,7,9,1,7,7,7,7,7,2,2,2,2,2,9,9,9,9,8,8,6,8,9,7,8,8,1,7970
1022,5,12A206,09,40552,4,1,0,01,10,10,10,10,10,10,10,10,10,10,7,9,4,8,8,5,8,8,0,0,5,0,0,8,10,10,10,8,10,5,10,10,5,7,7,1,6901
1022,5,12A206,09,40552,1,1,0,02,9,8,10,10,10,10,10,10,10,10,8,9,2,9,9,9,9,9,0,0,0,0,0,9,10,10,10,10,10,5,10,10,4,8,8,1,13801
1022,4,11A217,09,40575,3,1,0,01,8,8,8,8,8,8,8,6,8,8,10,7,6,6,6,8,8,8,4,4,0,0,0,7,7,7,7,7,7,6,8,8,8,7,6,1,12107
1022,4,11A217,09,40575,2,1,0,01,10,10,9,9,9,9,9,9,9,9,8,9,0,9,9,9,9,9,0,0,0,0,0,9,8,8,8,8,9,6,9,8,8,7,5,1,36322
1022,4,11A217,09,40575,1,1,0,02,7,7,7,7,7,7,7,8,8,8,9,7,6,6,5,5,6,7,0,4,4,0,0,7,6,6,8,7,6,5,8,8,8,7,7,1,24215
1022,4,11A217,09,40575,4,1,0,01,10,10,10,10,10,10,10,9,8,8,7,8,6,7,9,10,10,10,3,0,0,0,0,8,9,8,8,8,8,4,9,8,8,8,5,1,12107
1022,4,12A217,09,40576,4,1,0,02,8,8,10,10,10,10,10,8,10,10,7,10,5,10,10,10,8,8,0,0,0,1,0,9,10,8,10,10,10,4,10,10,8,7,8,1,19279
1022,4,12A217,09,40576,1,1,0,01,8,10,10,10,10,10,10,10,10,10,0,10,0,5,5,5,5,5,0,5,5,0,0,9,10,10,10,10,10,0,10,9,9,3,3,1,9639
1022,4,12A217,09,40576,2,1,0,02,6,8,9,10,10,10,10,10,10,10,8,10,3,10,10,8,10,10,0,0,2,0,0,8,10,10,10,10,10,10,10,10,10,10,10,1,19279
1022,1,11B212,09,40584,4,1,0,02,9,9,9,9,9,9,9,9,9,9,8,9,2,9,9,9,9,9,1,1,1,1,1,10,10,10,10,10,10,6,9,9,5,8,8,1,16143
1022,1,11B212,09,40584,1,1,0,03,9,9,9,9,9,9,9,10,7,8,7,10,4,10,10,10,10,10,0,0,0,0,0,8,8,10,10,10,9,6,8,9,6,9,9,1,24215
1022,1,11B212,09,40584,2,1,0,01,9,9,9,9,9,9,9,9,9,9,8,9,5,9,9,9,9,9,1,1,1,1,1,8,9,9,10,7,9,6,9,9,9,9,9,1,8072
1022,1,11B212,09,40584,3,1,0,01,7,8,8,7,7,7,7,9,10,10,7,9,4,8,8,8,8,8,1,1,1,1,1,7,9,9,9,8,9,8,9,8,8,8,8,1,8072
1022,1,12B212,09,40587,1,1,0,01,7,7,8,8,8,8,10,8,6,8,9,10,4,8,8,6,8,8,2,2,4,2,2,7,7,10,8,8,8,4,8,8,9,7,8,1,7846
1022,1,12B212,09,40587,3,1,0,01,8,7,9,9,9,8,10,9,7,8,9,10,4,9,9,7,8,8,1,1,3,2,2,8,8,10,9,8,9,6,9,9,9,9,9,1,15692
1022,1,12B212,09,40587,4,1,0,01,7,6,8,8,8,8,9,8,5,8,8,9,3,8,8,6,8,8,2,2,4,2,2,7,7,9,8,8,7,0,8,8,7,6,8,1,15692
1022,1,12B212,09,40587,2,1,0,01,7,6,8,8,8,8,10,8,7,9,9,10,4,9,9,6,9,8,1,1,4,1,2,8,8,10,8,8,8,0,9,8,9,8,9,1,7846
1022,8,13A203,09,40588,3,1,0,02,8,8,9,9,8,9,10,9,8,10,8,10,3,9,9,8,9,8,1,1,2,1,2,8,8,10,10,9,8,0,9,9,9,7,9,1,14919
1022,8,13A203,09,40588,2,1,0,01,8,8,9,8,9,8,10,9,7,8,8,10,4,9,9,8,9,8,1,1,2,1,2,8,8,10,9,8,8,0,8,9,9,8,9,1,7459
1022,8,13A203,09,40588,1,1,0,03,8,8,8,8,8,8,9,9,8,8,8,9,2,8,8,6,8,8,2,2,4,2,2,8,7,10,9,8,8,0,8,9,9,8,8,1,22378
1022,8,13A203,09,40588,4,1,1,01,8,8,10,10,8,10,10,9,8,10,7,10,2,9,9,7,9,8,1,1,3,1,2,8,8,10,10,9,8,5,9,9,9,8,8,1,14919
1022,1,12B212,09,40591,4,1,0,01,8,8,10,9,8,9,10,9,7,9,8,10,2,9,9,7,9,8,1,1,3,1,2,8,8,10,9,9,7,0,9,9,8,8,8,1,21516
1022,5,12A206,09,40593,4,1,0,01,7,7,8,9,8,8,9,8,9,8,9,9,3,8,8,6,8,8,2,2,3,2,2,8,8,10,9,8,8,3,8,8,7,7,9,1,8192
1022,5,12A206,09,40593,2,1,0,03,8,8,10,9,9,9,10,9,7,9,8,10,4,9,9,8,9,8,1,1,2,1,2,8,9,10,9,8,8,6,9,9,8,8,9,1,24574
1022,5,12A206,09,40593,3,1,0,01,8,8,8,8,7,8,10,9,6,8,8,10,2,8,8,8,8,8,2,2,2,2,2,8,8,10,9,8,8,5,9,9,8,8,8,1,40956
1022,5,12A206,09,40593,1,1,0,01,7,7,8,8,7,8,10,8,6,8,9,9,2,8,8,7,8,8,2,2,3,2,2,7,8,10,8,8,7,0,8,8,9,8,8,1,16382
1022,5,11A206,09,40596,2,1,0,01,8,7,8,9,8,8,10,9,6,8,8,10,4,9,9,7,9,8,1,1,3,1,2,8,8,10,8,8,8,5,9,8,8,8,9,1,7357
1022,5,11A206,09,40596,3,1,0,02,8,8,8,9,8,8,10,8,8,10,8,10,5,8,8,8,9,8,2,2,2,1,2,8,8,10,9,8,8,6,8,8,8,8,8,1,14715
1022,5,11A206,09,40596,4,1,0,01,8,7,10,9,8,9,10,9,8,10,8,10,3,8,8,8,9,8,2,2,2,1,2,8,9,10,9,9,8,6,9,8,8,8,8,1,14715
1022,5,11A206,09,40596,1,1,0,03,8,8,9,9,9,9,10,9,8,9,8,10,2,9,9,8,9,8,1,1,2,1,2,8,9,10,10,9,8,0,9,9,8,8,8,1,22072
1022,5,13A206,09,40598,1,1,0,01,8,7,8,8,8,7,9,8,6,7,8,9,3,7,8,7,8,7,3,2,3,2,3,7,7,9,8,7,8,0,7,9,8,7,8,1,17689
1022,5,13A206,09,40598,2,1,0,01,8,8,9,9,9,9,10,9,8,9,7,10,3,9,9,8,9,8,1,1,2,1,2,9,9,10,9,9,8,6,9,9,9,8,8,1,26534
1022,5,13A206,09,40598,3,1,0,01,8,8,10,9,8,9,10,9,8,9,7,10,2,9,9,8,8,8,1,1,2,2,2,8,9,10,9,9,8,5,9,9,8,7,8,1,17689
1022,5,13A206,09,40598,4,1,0,02,8,7,9,9,9,9,10,9,8,10,8,10,1,9,9,8,8,8,1,1,1,2,2,8,9,10,10,9,8,0,9,9,9,8,8,1,17689
1022,4,13A217,09,40625,2,1,0,04,9,9,8,8,10,8,8,8,8,8,7,7,5,7,8,8,9,8,3,0,0,0,0,8,9,7,8,8,8,4,8,8,8,6,5,1,54519
1022,4,13A217,09,40625,1,1,0,01,10,10,10,10,10,10,9,9,9,9,8,8,0,9,9,9,10,8,0,0,0,0,0,8,8,8,8,8,9,5,9,9,8,7,5,1,21807
1022,4,13A217,09,40625,4,1,1,02,9,9,9,9,9,9,9,8,9,7,6,7,0,7,8,8,9,7,3,0,0,0,0,8,8,8,8,8,8,5,8,8,8,6,3,1,21807
1022,4,13A217,09,40625,3,1,1,02,7,7,7,7,7,7,6,7,6,6,9,6,6,5,5,4,5,6,5,4,5,4,0,7,5,6,6,6,6,0,6,7,7,7,4,1,21807
1022,4,11A217,09,40627,4,1,0,02,9,6,10,10,10,10,10,10,10,10,10,10,5,10,10,10,10,10,0,0,0,0,0,10,10,10,10,10,10,8,10,10,10,9,9,1,52788
1022,4,11A217,09,40627,1,1,0,01,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,5,10,10,0,0,4,0,0,10,10,10,10,10,10,9,10,10,7,10,10,1,17596
1022,4,11A217,09,40627,2,1,0,02,6,8,9,10,10,10,10,10,10,10,0,9,9,5,5,5,5,5,0,5,5,0,0,7,7,7,7,7,7,5,8,8,8,7,7,1,17596
1022,4,11A217,09,40627,3,1,0,03,9,9,10,10,10,10,10,10,10,10,0,10,0,5,5,0,0,5,0,5,5,0,0,8,8,9,10,8,8,0,8,9,9,9,9,1,43990
1022,1,11B212,09,40633,4,1,0,02,7,7,9,8,10,9,10,10,7,9,10,10,6,9,9,7,10,9,0,0,0,0,0,8,8,8,8,7,10,7,10,8,8,7,5,1,15707
1022,1,11B212,09,40633,3,1,0,01,7,3,8,10,10,8,10,10,10,10,5,5,4,6,5,6,6,6,2,0,3,2,0,8,10,7,8,8,5,7,8,8,7,8,10,1,7853
1022,1,11B212,09,40633,1,1,0,01,7,5,7,8,8,7,8,9,7,8,7,8,5,9,8,6,10,7,0,0,2,0,0,7,7,8,8,6,8,7,9,10,8,8,7,1,15707
1022,1,11B212,09,40633,2,1,0,02,8,8,8,8,10,9,10,10,8,8,6,8,6,9,9,8,10,8,0,0,0,0,0,8,8,8,8,7,7,7,9,8,8,7,5,1,23560
1022,1,12B212,09,40634,1,1,0,02,8,7,10,8,10,8,10,10,9,10,9,10,7,10,10,8,10,9,0,0,0,0,0,9,9,10,10,8,10,8,10,10,9,7,6,1,24579
1022,8,11A203,09,40635,1,1,0,01,8,6,10,10,10,10,10,10,10,10,10,10,5,7,5,5,5,5,2,0,5,0,0,6,9,10,10,10,10,5,9,8,6,9,10,1,16406
1022,8,11A203,09,40635,2,1,0,01,8,9,10,10,10,10,10,10,10,10,10,10,7,9,10,7,10,5,0,0,2,0,0,8,9,10,10,10,4,4,10,10,5,8,8,1,8203
1022,8,11A203,09,40635,3,1,0,01,5,8,10,10,10,10,10,10,10,10,0,10,5,9,6,6,8,10,0,3,0,0,0,8,10,10,10,10,5,5,8,10,6,6,6,1,8203
1022,8,11A203,09,40635,4,1,0,03,9,9,10,10,10,10,10,10,0,10,10,10,8,10,10,10,10,10,0,0,0,0,0,9,9,9,10,10,7,7,10,7,7,7,7,1,16406
1022,7,11A204,10,40005,2,1,0,02,10,10,9,9,9,10,8,10,10,9,9,8,3,7,5,5,8,6,1,0,5,0,0,9,9,9,8,9,2,4,7,7,7,8,8,1,34080
1022,7,11A204,10,40005,1,1,0,01,9,6,7,8,9,7,9,8,9,7,10,8,6,8,7,4,6,6,0,0,5,0,1,8,7,9,8,9,8,5,8,7,8,9,8,1,25560
1022,7,11A204,10,40005,4,1,0,02,10,9,10,10,9,10,10,10,10,10,10,10,2,8,7,5,10,7,1,2,4,0,0,10,10,10,6,10,0,4,10,5,6,8,5,1,17040
1022,7,11A204,10,40005,3,1,0,01,9,9,7,6,9,9,9,9,10,9,10,9,7,10,10,5,10,6,0,0,4,0,0,9,6,8,10,5,5,6,8,7,10,8,6,1,8520
1022,3,12A218,10,40033,3,1,0,01,10,10,10,10,10,10,10,10,10,10,10,10,5,10,10,10,10,10,0,0,0,0,0,10,10,10,10,10,10,8,10,10,10,10,10,1,13961
1022,3,12A218,10,40033,1,1,0,02,8,6,10,10,10,10,10,10,10,10,10,10,5,10,9,9,10,10,0,1,1,0,0,8,9,8,8,9,10,6,10,10,8,7,8,1,13961
1022,3,12A218,10,40033,4,1,0,03,8,7,10,10,10,10,9,9,10,10,10,10,5,8,9,6,10,8,0,0,4,0,0,10,10,10,10,10,8,6,10,10,9,9,9,1,34902
1022,7,13A204,10,40134,3,1,0,03,10,9,9,10,10,10,9,9,10,9,9,8,5,6,5,6,9,6,3,4,4,1,0,8,9,8,7,7,0,6,9,6,10,8,8,1,28422
1022,7,13A204,10,40134,1,1,0,01,10,10,9,10,10,9,9,8,10,9,10,9,3,9,8,7,8,9,0,0,1,0,0,10,8,9,9,9,9,6,7,8,10,9,9,1,9474
1022,7,13A204,10,40134,2,1,0,02,10,10,10,10,9,9,10,10,10,10,6,10,2,9,9,6,10,10,0,0,4,0,0,10,10,10,8,10,4,6,9,10,10,8,6,1,18948
1022,7,13A204,10,40134,4,1,0,01,8,8,8,10,10,9,10,10,10,10,10,10,5,10,10,10,10,10,0,0,0,0,0,10,7,10,10,10,10,7,10,10,10,10,8,1,9474
1022,2,11B211,10,40190,3,1,0,03,9,8,10,9,10,10,9,10,10,10,10,10,0,10,10,5,10,10,0,0,5,0,0,10,10,10,10,10,10,5,10,10,10,10,10,1,32286
1022,2,11B211,10,40190,2,1,0,02,8,5,8,8,8,7,9,7,10,8,10,8,7,9,8,4,5,5,0,1,5,0,2,9,7,8,8,9,10,5,8,10,7,6,6,1,16143
1022,2,11B211,10,40190,4,1,1,01,10,10,8,10,10,10,10,10,10,10,10,10,3,10,10,10,10,10,0,0,0,0,0,10,6,10,10,10,10,2,10,10,10,10,10,1,8072
1022,2,11B211,10,40190,1,1,0,01,7,8,8,7,9,7,8,6,6,7,10,8,3,8,5,5,5,5,2,3,5,3,4,7,5,8,7,7,10,0,8,6,5,10,7,1,16143
1022,6,11A205,10,40199,2,1,0,01,10,10,10,10,10,10,10,10,10,10,10,10,2,10,10,10,10,10,0,0,0,0,0,10,10,10,10,10,10,5,10,10,10,10,10,1,39534
1022,6,11A205,10,40199,4,1,0,01,10,10,9,9,10,9,10,9,10,9,8,9,4,10,10,10,10,10,0,0,0,0,0,10,8,10,10,10,9,6,10,10,10,9,9,1,59302
1022,6,11A205,10,40199,1,1,0,01,10,10,10,10,10,8,9,10,10,10,10,10,3,10,7,7,7,7,0,2,1,0,2,10,8,10,10,8,8,2,7,9,10,10,9,1,19767
1022,6,12A205,10,40231,1,1,0,01,6,5,10,4,10,2,10,10,10,10,10,6,7,3,4,5,7,5,7,6,5,2,4,7,10,9,7,10,9,8,9,9,10,9,8,1,23358
1022,6,12A205,10,40231,2,1,0,03,6,6,6,6,6,8,8,8,10,8,4,7,5,6,6,5,6,6,3,0,4,0,2,6,7,9,7,6,10,3,9,8,8,5,4,1,23358
1022,6,12A205,10,40231,4,1,0,01,10,10,10,10,10,10,10,10,10,10,9,9,4,9,8,6,10,8,1,0,3,0,0,8,10,7,9,8,7,4,7,7,10,10,7,1,7786
1022,2,12B211,10,40253,4,1,0,01,10,7,10,10,10,10,10,10,10,10,10,10,10,9,9,5,10,8,0,0,4,0,0,7,9,10,7,10,3,4,10,9,9,7,5,1,8678
1022,2,12B211,10,40253,3,1,0,01,8,6,9,9,10,9,9,10,10,8,7,8,7,9,9,7,9,8,0,0,3,0,0,8,8,9,9,9,7,5,8,8,8,8,10,1,17356
1022,2,12B211,10,40253,2,1,0,01,7,7,6,9,9,8,9,10,10,10,10,10,5,9,6,5,6,6,0,3,5,3,4,8,5,7,9,8,3,2,8,7,9,9,9,1,43390
1022,2,12B211,10,40253,1,1,0,02,10,8,10,10,10,10,10,10,10,10,10,9,5,9,9,8,9,10,1,1,2,1,0,10,10,10,10,10,8,5,8,9,10,6,9,1,17356
1022,4,13A217,10,40313,1,1,0,01,9,10,8,8,10,10,9,10,10,10,8,9,3,7,7,8,7,8,2,1,1,0,2,9,7,9,10,8,7,5,7,9,8,9,9,1,21066
1022,4,13A217,10,40313,3,1,0,02,9,9,10,9,9,9,10,10,10,10,9,9,2,10,10,10,10,9,0,0,0,0,0,10,10,10,10,10,8,7,10,10,10,9,10,1,21066
1022,4,13A217,10,40313,2,1,0,02,9,9,10,9,10,9,10,10,10,10,10,9,2,10,5,8,8,9,0,1,1,0,0,10,9,9,10,10,9,0,10,10,10,8,5,1,14044
1022,4,13A217,10,40313,4,1,0,01,10,7,10,10,10,10,10,10,10,10,8,10,0,10,9,6,8,8,0,1,3,0,0,10,10,10,10,9,5,5,10,10,10,10,7,1,7022
1022,1,12B212,10,40386,3,1,0,01,5,5,10,10,10,10,10,10,10,10,10,10,5,10,10,10,10,10,0,0,0,0,0,10,10,10,10,10,10,5,10,10,10,10,10,1,22171
1022,1,12B212,10,40386,2,1,0,02,10,7,9,8,7,6,9,8,9,7,10,8,9,9,7,2,7,6,0,0,7,0,1,9,5,8,9,9,5,5,10,10,7,10,7,1,22171
1022,1,12B212,10,40386,1,1,0,03,7,8,7,8,8,8,9,8,8,8,10,8,7,7,7,7,7,9,2,2,2,2,1,8,8,8,7,7,7,5,8,7,6,8,5,1,22171
1022,5,12A206,10,40389,1,1,0,02,10,10,10,9,10,9,8,9,10,8,10,9,6,8,5,5,10,7,0,1,5,0,0,10,10,8,8,9,7,6,10,10,8,9,5,1,15558
1022,5,12A206,10,40389,2,1,0,02,9,9,10,10,10,10,10,10,10,10,10,10,5,10,10,10,10,10,0,0,0,0,0,10,10,9,10,9,9,5,8,9,10,9,8,1,15558
1022,5,12A206,10,40389,3,1,0,02,2,10,5,7,10,6,8,5,5,8,1,8,10,6,5,5,5,5,3,0,5,2,5,7,7,6,9,5,8,6,8,8,9,10,9,1,15558
1022,4,11A217,10,40410,1,1,0,02,10,10,9,9,10,8,7,9,10,9,9,8,5,10,10,5,10,10,0,0,4,0,0,10,9,8,9,8,6,5,8,7,8,7,7,1,18242
1022,4,11A217,10,40410,3,1,0,01,10,9,8,8,10,9,8,8,9,8,9,7,5,8,7,8,6,5,0,0,0,0,0,7,10,8,9,8,6,5,7,5,7,8,6,1,9121
1022,4,11A217,10,40410,4,1,0,03,9,7,8,9,8,7,5,8,9,10,10,9,10,3,3,3,2,4,6,7,6,7,5,9,9,8,9,10,10,6,8,9,4,5,5,1,45605
1022,4,11A217,10,40410,2,1,0,01,7,10,6,8,8,7,8,6,6,7,8,7,8,7,4,5,4,3,0,5,5,5,6,5,8,7,8,8,8,6,5,7,7,8,7,1,18242
1022,8,12A203,10,40415,2,1,0,02,9,7,8,8,9,7,8,8,10,9,10,8,5,8,7,4,7,6,0,1,5,1,0,9,8,8,9,8,8,5,9,7,8,9,7,1,17128
1022,8,12A203,10,40415,3,1,0,02,7,8,8,10,10,10,10,10,10,10,10,10,0,6,6,5,6,5,0,0,4,0,0,10,8,10,10,8,6,7,9,10,10,10,10,1,25692
1022,7,11A204,11,40001,2,1,0,03,10,5,10,10,10,10,10,10,10,10,10,10,0,7,7,8,7,8,2,3,0,2,0,5,10,8,8,8,8,0,8,10,10,5,5,1,25286
1022,7,11A204,11,40001,1,1,0,02,8,10,10,8,10,8,8,8,10,10,10,8,10,5,5,8,10,10,3,3,2,0,0,5,5,7,7,7,5,0,10,10,10,8,8,1,33715
1022,7,11A204,11,40001,3,1,0,05,9,7,10,10,10,10,10,10,10,10,10,10,5,9,8,8,10,10,1,1,1,0,0,8,8,8,8,8,5,5,8,8,8,8,8,1,59001
1022,7,11A204,11,40001,4,1,0,01,10,8,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,0,0,0,0,0,10,10,10,10,10,8,0,10,5,8,8,8,1,16858
1022,3,12A218,11,40042,2,1,0,02,10,5,9,10,10,10,10,10,10,10,10,10,0,10,10,5,10,9,0,0,4,0,0,9,9,7,10,7,7,6,9,10,10,8,7,1,20149
1022,3,12A218,11,40042,1,1,0,02,8,5,10,8,8,8,8,8,8,8,10,8,5,5,7,2,10,5,3,2,7,0,5,5,7,7,9,8,8,0,5,10,10,10,5,1,13433
1022,3,12A218,11,40042,4,1,0,01,5,5,8,8,8,8,8,8,8,8,0,8,0,10,10,10,10,10,0,0,0,0,0,8,8,8,7,7,6,0,10,10,10,8,8,1,6716
1022,3,12A218,11,40042,3,1,0,02,5,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,5,10,7,7,7,8,0,10,8,9,5,5,1,40298
1022,7,13A204,11,40053,3,1,0,02,8,7,8,8,8,8,8,8,8,8,8,8,5,7,6,7,10,8,1,2,3,0,0,8,7,8,8,8,0,0,8,7,8,6,6,1,17490
1022,7,13A204,11,40053,4,1,0,01,8,8,10,10,10,10,10,10,10,10,10,10,5,10,10,10,10,10,0,0,0,0,0,5,8,7,8,8,10,7,8,8,5,5,5,1,17490
1022,7,13A204,11,40053,1,1,1,02,9,7,10,10,10,10,10,10,10,10,10,10,3,10,10,10,10,10,0,0,0,0,0,9,9,9,10,9,9,4,9,9,9,8,8,1,17490
1022,7,13A204,11,40053,2,1,0,02,9,9,10,9,9,10,9,9,10,9,9,10,0,10,10,10,10,10,0,0,0,0,0,9,9,9,10,9,8,5,10,8,8,7,7,1,26235
1022,3,13A218,11,40132,4,1,0,01,7,8,7,8,9,8,8,8,9,8,9,7,7,4,3,3,4,5,6,6,6,6,5,9,7,8,7,8,8,6,8,9,9,7,7,1,8794
1022,3,13A218,11,40132,3,1,0,01,9,7,10,9,10,8,9,10,9,9,10,8,3,8,6,7,7,8,2,4,3,3,2,8,9,8,8,7,8,4,7,9,9,7,7,1,8794
1022,3,13A218,11,40132,1,1,0,01,8,9,8,9,8,8,9,9,8,8,9,9,7,6,6,7,5,5,4,4,3,5,5,9,8,9,10,9,9,7,8,9,9,9,8,1,8794
1022,3,13A218,11,40132,2,1,0,01,5,8,5,5,8,6,7,6,8,8,9,8,2,5,5,5,4,5,2,5,5,5,5,10,7,8,8,6,8,6,8,8,8,8,7,1,8794
1022,3,11A218,11,40135,4,1,0,01,9,7,10,8,10,10,10,8,10,8,10,9,1,10,10,10,10,10,0,0,0,0,0,7,7,8,8,7,8,2,8,7,6,6,6,1,7921
1022,3,11A218,11,40135,3,1,0,01,8,8,8,10,10,5,9,10,9,9,10,10,5,10,7,8,9,10,0,2,1,1,0,9,8,9,7,8,7,7,9,9,8,7,6,1,7921
1022,3,11A218,11,40135,2,1,0,01,8,6,9,10,10,8,8,6,8,6,7,7,5,8,8,7,9,8,0,2,3,1,0,8,8,8,7,9,8,5,9,7,7,8,8,1,7921
1022,3,11A218,11,40135,1,1,0,02,10,10,9,10,10,10,10,10,8,10,8,10,0,9,9,9,9,8,1,0,0,0,0,10,9,10,10,9,10,0,10,10,9,5,8,1,15841
1022,6,12A205,11,40280,2,1,0,03,8,9,10,8,10,9,10,8,7,8,9,9,5,8,9,8,9,8,1,0,2,1,0,8,7,8,8,8,8,6,8,7,8,7,6,1,32047
1022,6,12A205,11,40280,1,1,0,03,8,7,9,9,8,9,9,9,9,10,7,8,5,10,10,8,10,9,0,0,0,0,0,7,8,7,7,9,8,6,9,9,8,7,7,1,24036
