PER,N_ENT,FOL,ENT,CON,V_SEL,N_HOG,H_MUD,N_REN,P1,P2,P3_1,P3_2,P3_3,P3_4,P3_5,P3_6,P3_7,P3_8,P3_9,P3_10,P3_11,P4_1,P4_2,P4_3,P4_4,P4_5,P4_6,P4_7,P4_8,P4_9,P4_10,P5_1,P5_2,P5_3,P5_4,P5_5,P5_6,P5_7,P5_8,P5_9,P5_10,P5_11,P5_12,TIPO,FAC_MOD
1024,1,11A232,15,40108,2,1,0,02,9,8,9,10,10,10,9,9,9,9,8,8,9,7,5,8,10,10,2,5,1,0,0,9,10,9,10,9,10,9,10,10,9,8,7,1,31335
1024,1,11A232,15,40111,3,1,0,01,10,10,10,10,10,5,9,10,8,8,10,8,5,5,6,5,5,5,4,3,5,5,2,9,9,8,8,7,7,7,8,10,8,9,9,1,16601
1024,1,11A232,15,40111,4,1,0,02,8,7,9,9,10,10,9,8,9,9,10,9,8,5,6,7,6,6,4,3,3,3,3,8,7,8,9,10,8,7,7,9,8,8,9,1,24901
1024,1,11A232,15,40111,2,1,0,03,10,8,9,10,10,10,9,10,10,9,10,9,8,8,9,9,8,10,2,1,0,0,0,10,10,9,7,10,10,5,9,10,8,8,9,1,24901
1024,1,11A232,15,40113,4,1,0,02,5,8,10,9,4,10,9,10,5,10,10,9,5,7,5,6,6,5,2,5,4,4,0,10,10,9,9,5,5,0,9,5,5,9,10,1,18101
1024,1,11A232,15,40113,2,1,0,01,10,10,9,9,10,9,10,9,10,10,10,9,5,9,9,9,9,9,0,1,1,0,0,10,7,10,9,10,9,7,9,10,9,9,8,1,9051
1024,1,11A232,15,40113,1,1,0,02,6,5,7,5,10,6,10,10,10,10,10,6,2,4,5,6,5,6,5,4,3,5,3,9,7,5,8,7,10,0,8,10,9,2,1,1,27152
1024,1,11A232,15,40117,4,1,0,03,6,6,10,10,10,10,10,10,7,8,7,7,5,9,5,8,8,8,1,5,1,2,0,6,8,9,10,10,10,4,10,6,6,10,4,1,24204
1024,1,11A232,15,40117,2,1,0,01,9,10,10,10,10,10,10,10,10,10,10,10,0,8,10,6,10,10,0,0,4,0,0,10,9,10,9,10,10,7,10,10,10,8,10,1,16136
1024,1,11A232,15,40117,1,1,0,01,10,10,10,9,10,9,10,10,10,10,8,9,9,7,8,7,10,9,2,1,2,0,0,10,10,10,10,10,10,10,10,10,10,10,10,1,8068
1024,1,11A232,15,40117,3,1,0,05,10,10,10,8,8,10,9,5,10,8,8,7,6,10,5,6,10,10,0,5,3,0,0,9,10,7,8,8,7,7,8,10,10,9,7,1,32272
1024,1,12A232,15,40120,2,1,0,01,10,10,10,10,10,10,10,10,9,10,10,10,5,9,9,8,9,10,1,1,2,1,0,10,10,10,10,10,10,10,10,10,10,10,9,1,6823
1024,1,12A232,15,40120,3,1,0,01,10,10,10,10,10,10,10,10,10,10,5,10,0,10,10,7,10,9,0,0,2,0,0,10,10,9,9,9,7,8,10,10,8,8,9,1,13645
1024,1,12A232,15,40120,1,1,0,01,8,8,9,9,9,7,9,9,10,9,7,8,8,6,7,7,7,8,2,3,3,3,2,7,5,8,8,7,4,3,8,8,8,3,6,1,20468
1024,1,12A232,15,40120,4,1,0,02,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,10,10,10,10,10,10,5,10,10,10,10,8,1,27290
1024,1,12A232,15,40121,4,1,0,01,10,10,10,10,10,10,10,10,10,10,5,10,8,9,9,9,9,8,1,1,1,1,1,8,10,8,10,8,10,1,10,10,10,7,5,1,19546
1024,1,12A232,15,40121,3,1,0,02,10,10,10,10,10,10,10,10,10,10,10,10,1,9,9,9,9,9,1,1,1,1,1,10,10,10,10,10,10,5,10,10,7,7,8,1,19546
1024,1,12A232,15,40121,1,1,0,01,9,9,9,10,10,9,10,9,10,9,5,10,2,9,9,9,10,8,1,1,0,0,0,9,10,9,10,10,7,6,9,10,9,7,8,1,9773
1024,1,12A232,15,40124,3,1,0,02,9,9,10,9,10,10,10,9,9,10,9,10,10,5,10,5,10,10,5,0,5,0,0,10,8,10,10,9,10,8,10,10,5,10,10,1,17246
1024,1,12A232,15,40124,4,1,0,03,8,8,8,7,9,8,8,9,8,9,7,9,3,7,7,7,5,7,3,2,2,0,0,7,8,7,9,8,3,2,5,8,7,5,5,1,25869
1024,1,12A232,15,40124,2,1,0,01,10,10,10,10,10,10,10,10,10,10,0,10,10,7,8,8,8,8,2,0,1,0,0,9,9,9,9,9,9,9,9,7,5,5,8,1,17246
1024,1,12A232,15,40124,1,1,0,03,9,5,10,10,10,10,10,10,10,9,9,10,10,10,5,10,10,10,0,5,0,0,0,10,9,10,10,9,10,8,10,10,5,10,10,1,25869
1024,1,12A232,15,40126,3,1,0,01,6,7,9,6,10,8,9,9,10,9,10,10,7,5,8,6,6,2,2,2,3,3,7,8,6,10,10,7,10,2,8,10,10,10,10,1,9304
1024,1,12A232,15,40126,1,1,0,03,8,6,8,7,9,8,8,10,9,10,6,9,6,7,7,5,7,8,2,3,5,2,2,7,7,5,6,8,8,2,9,8,7,7,5,1,27911
1024,1,12A232,15,40126,4,1,0,01,9,9,7,10,10,10,9,10,10,8,1,10,8,5,5,8,3,3,5,5,1,7,7,10,10,10,8,10,10,6,10,8,6,5,3,1,9304
1024,1,12A232,15,40130,2,1,0,01,9,9,8,9,10,9,9,10,10,10,6,8,6,8,7,8,8,7,1,2,2,1,2,8,7,9,7,8,9,5,8,10,9,8,9,1,22137
1024,1,12A232,15,40130,4,1,0,01,10,10,10,9,10,10,10,9,10,10,9,10,0,8,9,9,9,9,2,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,1,22137
1024,1,12A232,15,40130,1,1,0,02,10,10,9,9,9,9,9,9,9,9,9,9,9,5,5,5,5,5,5,5,5,5,5,10,10,9,9,10,9,10,9,10,10,10,10,1,11069
1024,1,12A232,15,40133,2,1,0,01,9,9,9,9,9,10,10,10,10,9,6,9,3,8,8,6,8,8,1,2,3,1,2,9,8,8,8,8,7,5,9,8,5,5,5,1,16341
1024,1,12A232,15,40133,3,1,0,02,7,3,2,5,5,10,6,9,8,6,10,3,7,7,2,4,3,5,1,8,5,0,5,7,0,9,8,8,2,1,5,3,2,8,10,1,32682
1024,1,12A232,15,40133,1,1,0,02,10,10,10,10,10,10,10,10,10,10,5,10,0,5,5,8,8,5,5,0,0,0,0,10,7,7,10,10,5,0,10,5,0,0,0,1,16341
1024,1,12A232,15,40133,4,1,0,01,9,9,10,9,10,10,10,10,10,10,10,9,1,9,9,6,8,9,0,0,4,2,0,10,8,10,10,10,10,9,10,10,10,8,9,1,8170
1024,1,12A232,15,40134,2,1,0,01,6,4,8,8,10,9,9,10,10,9,9,9,7,6,7,5,6,9,3,2,4,3,0,8,9,9,8,9,9,5,9,9,5,5,4,1,8528
1024,1,12A232,15,40134,3,1,0,01,10,10,10,9,10,9,10,10,10,10,10,10,5,9,9,8,8,9,0,0,1,2,0,10,10,10,10,10,9,9,9,10,10,10,10,1,25585
1024,1,12A232,15,40134,1,1,0,03,10,8,10,9,10,10,10,9,10,9,10,10,10,10,10,10,10,10,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,1,25585
1024,1,12A232,15,40134,4,1,0,04,10,9,9,9,10,10,10,10,10,9,10,9,8,5,4,10,10,9,4,6,0,0,0,9,9,10,9,9,10,3,10,10,9,7,9,1,42641
1024,1,12A232,15,40137,1,1,0,02,10,10,7,9,9,9,9,10,9,9,8,9,5,9,9,10,10,10,1,0,0,0,0,10,9,9,10,10,10,8,10,9,9,9,9,1,25102
1024,1,12A232,15,40137,3,1,0,01,10,10,10,10,10,10,10,10,10,10,8,10,5,5,7,7,8,6,4,3,2,2,0,10,10,10,10,10,10,8,9,10,8,10,7,1,12551
1024,1,12A232,15,40137,2,1,0,02,9,9,6,6,9,7,9,9,10,10,5,9,8,8,7,8,9,9,1,3,2,1,1,9,8,9,9,10,5,2,10,9,5,9,8,1,12551
1024,1,12A232,15,40137,4,1,0,01,8,8,8,9,7,10,8,10,10,8,8,8,7,1,1,3,5,1,5,9,6,5,1,10,8,10,8,5,1,4,7,8,6,7,10,1,12551
1024,1,12A232,15,40139,1,1,0,03,9,7,8,10,10,9,9,10,9,10,8,9,2,9,9,9,9,9,1,1,1,1,1,10,10,10,10,9,5,5,9,10,8,6,6,1,16033
1024,1,12A232,15,40139,3,1,0,01,9,9,8,9,9,8,9,8,9,10,8,9,1,9,9,9,9,9,1,1,1,1,1,8,9,9,9,9,8,8,9,10,10,9,9,1,8017
1024,1,12A232,15,40139,4,1,0,02,10,9,10,10,10,10,10,10,10,9,5,9,3,9,8,9,9,9,1,1,0,0,0,10,9,10,10,10,8,8,10,10,8,8,8,1,40083
1024,1,12A232,15,40139,2,1,0,01,8,8,8,8,9,8,9,10,9,8,7,8,4,6,7,8,8,7,3,1,1,1,1,9,8,8,8,9,10,8,10,8,7,6,8,1,16033
1024,1,13A232,15,40146,2,1,0,02,9,8,9,9,10,10,9,9,10,10,10,10,8,9,5,5,9,9,0,5,5,0,0,9,9,9,9,9,1,9,9,10,10,10,10,1,23355
1024,1,13A232,15,40146,3,1,0,02,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,2,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,1,23355
1024,1,13A232,15,40146,1,1,0,02,10,10,8,9,10,10,10,10,10,10,10,10,10,10,10,8,10,10,0,0,1,0,0,10,10,10,10,10,10,10,10,10,10,10,10,1,46710
1024,1,13A232,15,40146,4,1,0,01,10,10,10,10,10,10,10,10,10,10,8,10,0,5,4,10,10,8,0,6,0,0,0,8,10,10,10,8,7,8,10,10,10,8,9,1,11677
1024,1,13A232,15,40147,3,1,0,01,10,10,10,10,10,10,10,10,10,10,2,9,3,10,3,10,7,8,0,7,0,0,0,10,8,9,9,7,10,0,9,10,10,2,5,1,10238
1024,1,13A232,15,40147,1,1,0,01,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,0,0,0,0,0,10,10,10,10,10,10,7,10,10,10,7,6,1,10238
1024,1,13A232,15,40147,2,1,0,01,8,9,10,9,10,10,10,10,10,10,8,10,8,5,3,5,10,8,5,6,4,0,0,9,9,9,9,10,10,7,10,10,8,8,8,1,30715
1024,1,13A232,15,40147,4,1,0,01,9,9,8,9,10,9,9,10,8,8,0,8,3,8,9,5,3,5,2,0,3,4,4,9,9,9,10,9,8,8,8,9,9,7,9,1,20477
1024,1,13A232,15,40150,2,1,0,02,10,5,10,8,10,10,10,10,10,10,0,8,8,9,10,8,7,8,0,0,2,0,0,10,10,10,10,10,7,0,9,10,7,5,5,1,20072
1024,1,13A232,15,40150,1,1,0,01,6,8,6,6,10,7,6,6,8,8,6,6,5,4,5,4,5,4,6,5,5,4,5,7,7,7,6,6,8,5,7,9,8,7,8,1,10036
1024,1,13A232,15,40150,3,1,0,03,9,9,10,9,7,9,10,10,10,9,5,8,9,9,10,10,7,10,0,0,0,2,0,10,10,10,9,9,10,9,10,10,9,10,10,1,30107
1024,1,13A232,15,40152,1,1,0,02,8,9,9,8,7,9,8,9,8,8,10,8,7,8,8,7,7,8,2,0,3,0,0,8,8,7,8,8,6,5,8,8,8,5,3,1,47975
1024,1,13A232,15,40152,2,1,0,01,10,10,5,10,10,10,10,10,10,10,10,10,1,3,9,8,9,9,1,1,1,1,1,10,10,10,10,10,10,5,10,10,10,5,10,1,23987
1024,1,12A232,15,41232,3,1,0,01,8,7,6,10,10,10,10,10,10,10,10,10,6,5,5,7,8,8,3,3,3,2,2,10,8,10,10,9,10,3,10,10,4,3,3,1,13421
1024,1,12A232,15,41232,1,1,0,01,9,9,8,10,10,10,10,10,8,10,10,9,2,5,6,7,7,1,4,4,3,3,5,5,5,5,7,5,5,0,7,5,0,5,1,1,13421
1024,1,12A232,15,41232,4,1,0,01,10,10,10,10,10,10,10,10,10,10,10,10,7,10,10,10,10,10,0,0,0,0,0,10,10,10,10,10,10,8,10,10,8,8,8,1,20132
1024,1,12A232,15,41234,3,1,0,01,10,10,10,10,10,10,10,5,6,10,10,8,9,10,4,6,7,10,0,5,4,3,0,1,10,10,10,6,9,0,10,10,10,10,0,1,13537
1024,1,12A232,15,41234,2,1,0,01,9,9,10,8,10,8,9,10,10,8,9,9,3,8,7,8,7,8,1,3,1,2,1,10,8,10,10,9,9,2,9,10,10,10,10,1,6768
1024,1,12A232,15,41234,1,1,0,01,9,8,9,9,10,8,10,7,10,10,5,7,10,6,6,6,6,0,3,3,3,4,4,8,10,7,8,9,7,0,7,9,8,3,3,1,40611
1024,1,12A232,15,41234,4,1,0,01,9,8,10,10,10,10,9,10,10,9,5,10,3,8,9,9,10,9,1,0,1,0,0,8,10,10,10,10,8,8,9,10,10,10,10,1,6768
1024,1,12A232,15,41238,4,1,0,01,10,8,10,10,10,8,9,9,10,9,10,9,4,9,8,9,9,8,1,1,1,1,1,9,10,10,10,9,10,2,10,9,10,9,9,1,31443
1024,1,12A232,15,41238,3,1,0,01,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,10,10,9,10,10,10,5,10,10,9,9,7,1,23582
1024,1,12A232,15,41238,1,1,0,02,10,8,10,10,10,10,10,10,10,10,10,10,7,9,7,5,8,8,1,3,5,2,2,10,10,10,10,10,10,5,10,10,1,10,10,1,15722
1024,1,12A232,15,41242,2,1,0,02,10,6,8,10,10,8,8,10,10,10,10,8,5,6,9,7,10,6,4,1,3,0,3,8,8,8,10,10,10,3,10,10,10,10,10,1,34206
1024,1,12A232,15,41242,4,1,0,01,6,6,7,9,10,9,9,8,10,9,2,6,4,7,7,8,8,9,2,2,1,2,0,6,8,6,9,9,4,0,8,8,8,4,4,1,11402
1024,1,12A232,15,41242,1,1,0,03,10,10,10,9,10,10,10,10,10,10,10,9,0,10,8,7,8,8,0,0,2,2,0,10,10,9,9,9,10,3,10,3,3,3,5,1,45607
1024,1,12A232,15,41247,3,1,0,03,10,9,9,10,10,10,10,10,10,10,8,10,3,7,7,8,8,9,3,3,1,2,1,9,9,10,9,10,7,5,10,10,8,4,9,1,31554
1024,1,12A232,15,41247,1,1,0,01,10,10,10,9,10,9,10,10,10,9,2,10,2,8,7,8,8,7,2,2,2,2,2,10,9,10,10,10,9,2,10,10,8,8,8,1,10518
1024,1,12A232,15,41247,2,1,0,08,9,9,9,9,10,8,9,9,10,8,6,9,5,7,8,8,8,7,3,2,2,2,1,9,9,9,10,8,9,3,9,10,8,7,7,1,63109
1024,1,12A232,15,41247,4,1,0,01,9,9,9,9,10,9,9,9,9,10,5,9,8,6,9,6,9,6,1,1,3,1,3,8,9,9,9,9,10,4,10,8,6,6,7,1,31554
1024,1,13A232,15,41255,3,1,0,01,7,7,9,7,10,9,9,9,10,8,8,8,0,10,10,7,10,5,0,0,2,0,0,8,8,8,8,8,5,7,7,8,8,8,7,1,17855
1024,1,13A232,15,41255,2,1,0,01,10,10,10,10,10,10,10,9,10,9,3,10,9,7,8,8,8,7,2,1,2,2,3,10,9,10,10,10,9,3,10,10,4,2,3,1,8927
1024,1,13A232,15,41255,1,1,0,03,8,7,8,10,10,10,10,10,10,10,10,10,7,9,8,8,5,9,1,1,2,5,1,10,3,7,8,8,7,3,8,10,1,8,5,1,26782
1024,1,13A232,15,41258,4,1,0,03,10,10,9,10,10,9,10,10,9,10,10,9,1,3,5,4,5,5,6,5,5,5,4,7,7,8,8,7,7,7,8,9,10,10,5,1,30425
1024,1,13A232,15,41258,1,1,0,02,9,9,10,10,10,8,9,10,10,10,10,10,2,7,7,8,7,8,2,2,2,3,2,10,9,10,10,10,10,4,10,10,10,7,7,1,20283
1024,1,13A232,15,41260,3,1,0,01,8,8,10,10,10,10,10,10,10,10,10,10,3,8,7,5,10,8,1,2,4,0,0,10,8,8,8,8,4,5,10,9,8,5,3,1,7000
1024,1,13A232,15,41260,2,1,0,03,8,8,9,8,10,10,9,10,10,9,4,9,9,9,8,9,9,9,1,1,0,1,0,9,9,9,9,8,9,7,9,9,7,7,3,1,34999
1024,1,13A232,15,41260,1,1,0,01,9,9,8,9,10,8,10,8,10,9,3,9,5,6,6,7,7,6,3,3,2,3,4,8,8,9,9,9,8,3,8,10,7,6,6,1,7000
1024,1,13A232,15,41260,4,1,0,01,10,9,10,9,10,9,9,9,10,8,6,8,6,7,7,8,7,7,2,3,2,2,2,10,9,9,9,8,8,3,8,8,6,4,5,1,7000
1024,1,11A232,15,41323,4,1,0,01,10,9,10,10,10,9,10,9,10,10,8,10,9,7,7,8,7,7,3,2,2,2,3,10,9,10,10,10,8,3,10,10,9,7,4,1,9124
1024,1,11A232,15,41323,2,1,0,04,7,7,8,8,8,9,9,9,10,9,7,9,3,9,6,6,5,8,1,3,2,4,1,7,7,8,9,9,5,7,7,8,8,9,9,1,36498
1024,1,11A232,15,41323,3,1,0,02,6,8,7,8,9,8,9,8,6,8,8,8,6,5,5,3,3,3,0,5,5,6,6,8,2,8,8,9,7,0,8,7,2,3,3,1,54747
1024,1,11A232,15,41323,1,1,0,02,8,6,7,9,10,8,9,10,8,7,6,8,3,7,7,7,7,8,2,3,2,3,1,8,8,8,9,7,3,9,7,7,6,6,7,1,18249
1024,1,11A232,15,41331,3,1,0,01,8,8,9,9,10,8,7,9,10,9,6,8,6,7,8,8,8,7,3,1,1,1,3,5,8,8,9,7,8,3,8,9,7,5,5,1,7694
1024,1,11A232,15,41331,2,1,0,03,8,8,9,9,9,8,9,10,9,9,9,9,7,6,10,9,9,9,1,0,0,0,0,9,8,8,9,8,8,3,9,7,5,5,7,1,30778
1024,1,11A232,15,41331,1,1,0,01,8,8,8,8,10,9,9,10,8,8,8,8,8,4,4,7,7,7,4,5,3,3,3,8,8,8,8,10,8,6,8,9,8,6,6,1,15389
1024,1,11A232,15,41331,4,1,0,02,9,7,9,10,10,9,10,10,10,9,10,7,6,8,7,7,8,8,1,3,3,2,1,9,5,10,10,6,8,3,10,10,6,5,5,1,15389
1024,1,11A232,15,41334,4,1,0,01,8,5,9,10,9,9,9,9,10,8,8,9,3,5,4,7,4,6,4,5,2,5,4,5,9,9,2,8,8,3,5,5,8,5,6,1,8693
1024,1,11A232,15,41334,2,1,0,01,9,9,10,8,10,8,8,9,10,8,9,8,5,7,7,8,7,8,2,3,1,3,2,8,8,9,10,9,8,3,8,10,8,5,5,1,17385
1024,1,11A232,15,41334,1,1,0,01,8,8,5,8,10,9,10,10,10,10,5,10,9,4,9,5,7,8,5,1,4,3,2,6,5,7,9,8,5,1,9,7,8,5,5,1,8693
1024,1,11A232,15,41334,3,1,0,01,5,5,5,7,10,10,7,10,10,10,0,2,3,9,8,8,6,5,1,2,1,4,4,5,10,7,10,7,10,5,10,10,10,5,5,1,26078
1024,1,11A232,15,41344,1,1,0,01,8,8,10,10,10,8,10,10,10,10,10,10,8,8,8,9,8,8,2,1,1,2,2,10,7,10,8,9,8,2,10,10,9,7,4,1,13447
1024,1,11A232,15,41344,3,1,0,01,10,10,9,9,10,8,10,10,10,9,10,9,6,8,8,8,9,8,1,2,2,1,2,8,9,8,9,8,10,3,9,9,9,6,5,1,13447
1024,1,11A232,15,41344,2,1,0,03,9,9,8,9,10,8,10,10,10,10,10,10,7,7,7,7,4,6,2,3,2,6,4,7,8,10,10,9,10,9,10,10,10,10,7,1,20170
1024,1,11A232,15,41344,4,1,0,01,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,10,10,10,10,10,10,0,10,10,10,1,5,1,20170
1024,1,11A232,16,40093,1,1,0,02,8,9,9,9,10,9,9,10,10,10,10,8,0,10,10,5,10,10,0,0,4,0,0,8,8,9,8,9,7,5,7,8,5,4,0,1,36863
1024,1,11A232,16,40093,2,1,0,02,8,8,9,5,8,6,9,6,9,0,10,6,5,8,10,2,3,0,0,0,7,6,5,7,3,3,0,5,4,3,8,10,10,0,0,1,18431
1024,1,11A232,16,40093,4,1,0,02,10,7,10,10,8,10,10,10,7,10,10,10,2,10,9,6,10,10,0,0,3,0,0,10,7,10,10,10,8,2,10,10,2,1,6,1,27647
1024,1,11A232,16,40097,4,1,0,02,8,7,7,10,10,10,10,10,9,10,10,10,1,8,5,5,6,8,1,4,5,3,0,6,6,7,9,9,3,2,8,3,6,2,1,1,16105
1024,1,11A232,16,40097,1,1,0,02,8,8,9,10,9,8,8,9,9,10,8,8,0,8,8,8,6,9,1,1,1,0,0,7,7,6,8,9,6,2,10,10,3,4,4,1,16105
1024,1,11A232,16,40097,2,1,0,02,10,8,10,10,8,9,10,10,10,10,8,10,2,10,10,5,9,7,0,0,5,1,0,10,10,9,10,10,8,10,10,10,5,10,10,1,16105
1024,1,11A232,16,40100,1,1,0,01,10,10,10,10,10,10,10,10,10,10,5,10,0,10,9,10,10,10,0,1,0,0,0,10,8,8,9,9,9,5,9,10,10,6,6,1,23019
1024,1,11A232,16,40100,3,1,0,01,7,8,7,10,8,10,9,9,7,10,5,8,2,3,7,9,10,8,6,0,0,0,0,7,7,8,10,9,5,0,9,10,7,7,7,1,30692
1024,1,11A232,16,40100,2,1,0,03,10,7,10,10,10,10,10,10,10,10,5,10,0,9,9,9,9,9,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,6,1,23019
1024,1,12A232,16,40113,4,1,0,02,10,10,9,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,0,0,0,0,0,10,9,10,10,10,10,10,10,10,8,10,8,1,23006
1024,1,12A232,16,40113,3,1,0,01,8,9,8,10,10,9,9,8,10,10,8,8,2,8,6,8,6,8,2,3,2,4,2,8,9,9,8,10,8,5,5,9,7,9,5,1,15338
1024,1,12A232,16,40113,1,1,0,01,1,1,5,5,10,5,5,3,3,2,10,8,9,1,1,1,1,1,8,8,9,7,9,8,3,2,2,0,1,5,8,1,6,10,8,1,7669
1024,1,12A232,16,40113,2,1,0,05,7,8,9,8,7,8,8,8,10,7,5,7,2,9,9,9,9,8,1,1,1,1,2,7,10,7,9,8,6,7,7,8,9,9,10,1,38344
1024,1,12A232,16,40115,4,1,0,01,9,6,10,10,10,10,10,10,10,10,10,10,7,6,5,6,4,5,4,4,4,5,4,10,8,10,10,10,10,7,10,10,7,10,10,1,17712
1024,1,12A232,16,40115,2,1,0,01,10,5,10,9,10,10,10,10,10,10,7,10,0,7,9,5,10,9,2,1,4,0,0,10,10,10,10,10,7,7,10,10,8,10,10,1,8856
1024,1,12A232,16,40375,4,1,0,01,10,5,10,10,10,10,10,10,10,10,10,10,8,10,5,6,8,9,0,0,3,0,0,8,10,7,8,8,8,7,10,10,5,7,7,1,13776
1024,1,12A232,16,40375,3,1,0,01,9,7,9,10,10,7,10,10,10,10,5,9,3,8,8,2,8,3,1,2,4,1,0,5,10,7,7,9,2,0,10,5,2,5,5,1,13776
1024,1,12A232,16,40375,2,1,0,01,0,0,1,0,10,8,2,10,10,5,10,9,2,0,0,1,0,0,0,10,9,5,5,5,2,10,10,5,10,0,1,10,10,0,0,1,6888
1024,1,12A232,16,40376,3,1,0,01,10,9,10,10,10,9,10,10,10,10,8,10,2,6,5,5,7,5,0,4,5,2,0,10,7,10,9,10,10,0,8,10,8,0,0,1,26669
1024,1,12A232,16,40376,4,1,0,01,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,9,10,10,0,0,1,0,0,10,10,10,10,10,10,5,10,10,10,10,10,1,26669
1024,1,12A232,16,40376,1,1,0,01,8,9,10,8,9,8,9,9,8,7,3,7,2,2,3,5,8,2,4,5,3,0,0,8,7,7,8,8,3,2,8,8,7,1,4,1,17779
1024,1,12A232,16,40376,2,1,0,01,9,7,9,8,10,9,10,9,10,10,10,9,0,5,9,9,10,10,4,0,1,0,0,9,9,9,10,10,8,3,10,9,8,8,8,1,17779
1024,1,12A232,16,40379,4,1,0,01,8,6,9,8,8,9,9,10,9,10,10,10,6,10,10,10,10,10,0,0,0,0,0,9,8,9,9,9,8,8,9,9,9,9,5,1,8451
1024,1,12A232,16,40379,2,1,0,01,10,10,10,10,10,10,10,10,10,10,10,10,1,8,8,8,8,8,0,0,0,0,0,10,10,10,10,10,5,10,10,10,10,10,10,1,25354
1024,1,12A232,16,40379,3,1,0,02,8,8,10,9,10,10,8,9,10,10,5,8,1,7,8,9,9,8,2,1,1,1,1,8,7,9,9,9,8,0,8,7,7,8,7,1,16903
1024,1,12A232,16,40379,1,1,0,01,9,7,9,8,8,7,8,10,9,9,10,9,2,9,9,9,9,9,1,1,1,0,1,10,8,10,8,8,8,4,10,10,10,8,8,1,16903
1024,1,13A232,16,40411,3,1,0,02,8,6,10,10,10,9,10,10,10,10,7,8,3,8,7,6,6,10,0,2,3,0,0,8,6,8,8,7,4,4,7,9,9,7,7,1,21266
1024,1,13A232,16,40411,2,1,0,01,10,10,10,5,10,5,10,10,10,10,5,10,1,10,10,5,10,10,0,0,3,0,0,10,10,10,10,10,10,10,10,10,10,10,10,1,21266
1024,1,13A232,16,40411,1,1,0,01,9,9,10,10,10,10,10,10,10,10,7,10,0,10,10,10,10,10,0,0,0,0,0,10,10,10,10,10,10,8,10,10,10,10,10,1,31899
1024,1,13A232,16,40411,4,1,0,01,8,8,10,10,10,10,10,10,10,10,0,10,0,10,10,10,10,5,0,0,0,0,0,10,10,10,10,10,10,5,10,10,10,8,7,1,10633
1024,1,13A232,16,40414,1,1,0,02,9,9,9,9,10,10,10,10,9,9,5,9,0,8,3,6,8,8,2,7,4,1,0,9,8,9,9,9,3,2,9,8,8,7,7,1,20896
1024,1,13A232,16,40414,2,1,0,02,9,9,10,10,10,10,10,10,10,10,10,10,5,4,4,5,8,8,5,5,4,2,1,10,9,8,7,8,5,6,10,10,10,5,7,1,20896
1024,1,13A232,16,40414,3,1,0,01,10,10,9,10,10,10,10,10,10,8,6,8,3,7,8,9,9,9,0,2,0,0,0,6,10,8,10,8,8,4,6,8,4,5,4,1,20896
1024,1,13A232,16,40414,4,1,0,01,10,10,9,9,9,8,10,10,8,8,9,8,2,9,7,5,5,8,1,3,4,4,0,8,10,8,10,8,9,10,8,8,10,10,8,1,10448
1024,1,13A232,16,40415,3,1,0,01,7,5,10,10,10,10,10,10,10,10,0,9,0,5,10,10,6,8,5,0,0,0,0,10,5,10,10,10,5,0,8,10,10,8,1,1,39763
1024,1,13A232,16,40415,4,1,0,01,10,10,10,10,5,5,10,5,5,0,10,0,4,10,10,10,10,10,0,0,0,0,0,10,10,10,10,5,10,10,10,10,10,5,0,1,19881
1024,1,13A232,16,40415,1,1,0,03,9,9,10,10,10,10,10,10,10,10,10,10,0,10,10,5,10,10,0,0,5,0,0,10,8,9,9,9,6,4,10,10,10,10,10,1,29822
1024,1,13A232,16,40415,2,1,0,01,8,6,10,10,10,10,10,10,10,8,10,10,2,7,7,8,10,8,1,0,0,0,0,8,10,7,9,8,8,9,8,8,10,10,10,1,29822
1024,1,13A232,16,40420,3,1,0,01,9,8,9,8,10,8,8,10,9,10,9,7,8,5,6,3,5,3,5,4,6,4,7,8,10,6,4,8,8,7,8,8,9,8,6,1,9386
1024,1,13A232,16,40420,4,1,0,01,9,5,10,10,10,10,10,10,10,10,8,9,8,9,9,9,10,10,1,1,1,0,0,9,10,9,8,10,10,1,10,10,9,8,1,1,9386
1024,1,13A232,16,40420,2,1,0,03,9,9,9,9,10,10,10,10,10,10,0,10,0,10,10,10,10,10,0,0,0,0,0,10,10,10,10,10,10,6,10,10,8,6,5,1,28158
1024,1,11A232,17,40343,4,1,0,01,9,10,10,10,10,10,10,10,10,10,9,10,3,8,8,8,8,8,1,1,1,1,1,10,10,10,10,9,5,3,10,10,9,9,6,1,20599
