"R_DEF_MOD","PER","N_ENT","FOL","ENT","CON","V_SEL","N_HOG","H_MUD","N_REN","NOM","C_RES","PAR","SEX","EDA","F_NAC","ALF","I_NIV","I_ANIO","A_ESC","E_CON","C_ACT","OCU","A_ECO","POS","I_PER","ING","TIPO","ELEGIDO","FACTOR","FAC_MOD"
"00","1021","5","11B192","14","40430","1","1","0","03","-","1","3","2","22","13/12/1998","1","07","2","1","6","06",,,,,,1,"1",8284,25042
"00","1021","5","11B192","14","40430","4","1","0","04","-","1","3","2","02","23/10/2018",,,,,,,,,,,,1,,8284,0
"00","1021","5","11B192","14","40430","1","1","0","04","-","1","3","2","12","22/05/2009","1","02","5","1","6","06",,,,,,1,,8284,0
"00","1021","5","11B192","14","40430","1","1","0","02","-","1","2","2","43","03/09/1978","1","03","3","2","5","07",,,,,,1,,8284,0
"00","1021","5","11B192","14","40430","2","1","0","01","-","1","1","1","54","13/02/1967","1","02","6","2","5","01","5","5","3","1","999999",1,"1",8284,25042
"00","1021","5","11B192","14","40430","2","1","0","02","-","1","2","2","53","22/06/1968","1","02","6","2","5","07",,,,,,1,,8284,0
"00","1021","5","11B192","14","40430","2","1","0","03","-","1","3","2","24","02/07/1997","2","00",,"2","6","09",,,,,,1,,8284,0
"00","1021","5","11B192","14","40430","3","1","0","03","-","1","3","1","23","19/12/1997","1","04","3","2","6","01","1","5","3","1","999999",1,,8284,0
"00","1021","5","11B192","14","40430","3","1","0","01","-","1","1","2","54","08/11/1966","1","07","4","2","2","01","1","5","3","2","004500",1,"1",8284,33390
"00","1021","5","11B192","14","40430","3","1","0","04","-","1","3","1","23","23/12/1997","1","07","2","1","6","06",,,,,,1,,8284,0
"00","1021","5","11B192","14","40430","3","1","0","02","-","1","3","1","33","21/03/1988","1","03","3","2","6","05",,,,,,1,,8284,0
"00","1021","5","11B192","14","40430","4","1","0","02","-","1","2","2","22","11/03/1999","1","03","3","2","1","01","5","5","2","2","002500",1,"1",8284,16695
"00","1021","5","11B192","14","40430","4","1","0","03","-","1","3","1","05","17/07/2016","1","01","2","1",,,,,,,,1,,8284,0
"00","1021","5","11B192","14","40430","4","1","0","01","-","1","1","1","33","11/09/1988","1","04","3","2","1","01","5","5","2","1","002500",1,,8284,0
"00","1021","5","11B192","14","40430","1","1","0","01","-","1","1","1","44","24/12/1976","1","02","6","2","5","01","5","5","3","2","004000",1,,8284,0
"00","1021","5","11B192","14","40431","2","1","1","04","-","1","3","2","12","09/12/2008","1","02","5","1","6","06",,,,,,1,,7165,0
"00","1021","5","11B192","14","40431","2","1","1","03","-","1","3","2","18","24/01/2003","1","04","3","2","6","01","7","5","3","1","003000",1,"1",7165,21762
"00","1021","5","11B192","14","40431","3","1","0","02","-","1","2","2","50","10/05/1971","1","02","6","2","5","07",,,,,,1,,7165,0
"00","1021","5","11B192","14","40431","3","1","0","03","-","1","3","1","36","14/01/1985","1","02","6","2","6","01","7","3","3","2","004000",1,,7165,0
"00","1021","5","11B192","14","40431","3","1","0","01","-","1","1","1","62","20/07/1959","1","03","3","2","5","01","7","3","3","1","003000",1,"1",7165,21762
"00","1021","5","11B192","14","40431","1","1","0","02","-","2",,,,,,,,,,,,,,,,1,,0,0
"00","1021","5","11B192","14","40431","1","1","0","03","-","2",,,,,,,,,,,,,,,,1,,0,0
"00","1021","5","11B192","14","40431","1","1","0","01","-","1","1","2","68","12/07/1953","1","02","3","2","2","09",,,,,,1,,7165,0
"00","1021","5","11B192","14","40431","1","1","0","04","-","3","2","1","70","16/08/1951","1","02","6","2","5","09",,,,,,1,"1",7165,14508
"00","1021","5","11B192","14","40431","4","1","0","01","-","1","1","1","33","26/01/1988","1","04","3","2","5","01","5","5","2","3","012000",1,,7165,0
"00","1021","5","11B192","14","40431","4","1","0","04","-","1","3","1","05","15/08/2016","2","00",,"1",,,,,,,,1,,7165,0
"00","1021","5","11B192","14","40431","4","1","0","02","-","1","2","2","28","14/03/1993","1","04","3","2","5","07",,,,,,1,"1",7165,14508
"00","1021","5","11B192","14","40431","4","1","0","03","-","1","3","2","10","26/05/2011","1","02","3","1",,,,,,,,1,,7165,0
"00","1021","5","11B192","14","40431","2","1","1","01","-","1","1","2","41","04/06/1980","1","04","3","2","2","01","3","6","3","2","005200",1,,7165,0
"00","1021","5","11B192","14","40431","2","1","1","02","-","1","3","2","19","01/08/2002","1","04","3","1","6","06",,,,,,1,,7165,0
"00","1021","5","12B192","14","40432","1","1","0","01","-","1","1","2","69","16/07/1952","1","08","2","2","6","08",,,,,,1,"1",9967,30168
"00","1021","5","12B192","14","40432","1","1","0","03","-","1","7","1","27","02/11/1993","1","07","5","2","6","01","1","5","2","2","999999",1,,9967,0
"00","1021","5","12B192","14","40432","1","1","0","02","-","1","6","2","64","07/08/1957","1","08","2","2","6","08",,,,,,1,,9967,0
"00","1021","5","12B192","14","40432","3","1","0","01","-","1","1","1","31","02/06/1990","1","07","5","2","6","01","1","5","3","3","012000",1,"1",9967,10056
"00","1021","5","12B192","14","40432","2","1","0","02","-","1","3","1","48","20/06/1973","1","07","1","2","2","01","1","5","2","2","004000",1,,9967,0
"00","1021","5","12B192","14","40432","4","1","0","02","-","1","2","2","76","14/11/1944","1","07","5","2","5","07",,,,,,1,,9967,0
"00","1021","5","12B192","14","40432","4","1","0","01","-","1","1","1","81","01/08/1940","1","07","5","2","5","08",,,,,,1,"1",9967,20112
"00","1021","5","12B192","14","40432","2","1","0","01","-","1","1","1","73","14/03/1948","1","07","5","2","4","01","1","5","2","2","005000",1,"1",9967,20112
"00","1021","8","11A197","14","40465","1","1","0","04","-","1","3","1","08","01/01/2013","1","02","3","1",,,,,,,,1,,8842,0
"00","1021","8","11A197","14","40465","3","1","0","04","-","1","3","2","16","14/03/2005","1","04","1","1","6","06",,,,,,1,,8842,0
"00","1021","8","11A197","14","40465","1","1","0","05","-","1","3","1","07","26/02/2014","1","02","1","1",,,,,,,,1,,8842,0
"00","1021","8","11A197","14","40465","2","1","0","04","-","1","5","2","05","30/04/2016","2","01","1","1",,,,,,,,1,,8842,0
"00","1021","8","11A197","14","40465","2","1","0","03","-","1","3","2","32","08/06/1989","1","03","3","2","2","01","7","2","3","1","001200",1,,8842,0
"00","1021","8","11A197","14","40465","2","1","0","02","-","1","2","2","59","14/04/1962","1","02","6","2","5","07",,,,,,1,,8842,0
"00","1021","8","11A197","14","40465","2","1","0","01","-","1","1","1","58","07/07/1963","1","03","3","2","5","01","7","5","3","1","001050",1,"1",8842,26728
"00","1021","8","11A197","14","40465","1","1","0","02","-","1","3","2","13","09/09/2008","1","03","2","1","6","06",,,,,,1,,8842,0
"00","1021","8","11A197","14","40465","1","1","0","01","-","1","1","1","61","09/12/1959","1","02","6","2","2","09",,,,,,1,"1",8842,8909
"00","1021","8","11A197","14","40465","3","1","0","03","-","1","3","1","23","01/07/1998","1","07","3","1","6","06",,,,,,1,,8842,0
"00","1021","8","11A197","14","40465","4","1","0","01","-","1","1","2","67","24/08/1954","1","02","6","2","6","01","5","5","3","1","002000",1,"1",8842,8909
"00","1021","8","11A197","14","40465","3","1","0","02","-","1","2","2","52","04/04/1969","1","02","6","2","5","07",,,,,,1,"1",8842,26728
"00","1021","8","11A197","14","40465","3","1","0","01","-","1","1","1","55","14/08/1966","1","03","3","2","5","01","7","2","3","1","001400",1,,8842,0
"00","1021","8","11A197","14","40465","3","1","0","06","-","1","3","2","11","13/12/2009","1","02","6","1",,,,,,,,1,,8842,0
"00","1021","8","11A197","14","40465","3","1","0","05","-","1","3","1","15","16/05/2006","1","03","3","2","6","02","5","3","6","5",,1,,8842,0
"00","1021","8","11A197","14","40465","1","1","0","03","-","1","3","1","12","22/08/2009","1","03","1","1","6","06",,,,,,1,,8842,0
"00","1021","1","12A206","14","40467","4","1","0","03","-","1","3","1","31","03/10/1990","1","07","2","1","6","01","7","2","3","2","999999",1,,6262,0
"00","1021","1","12A206","14","40467","4","1","0","04","-","1","3","1","24","14/05/1997","1","04","3","2","6","04",,,,,,1,,6262,0
"00","1021","1","12A206","14","40467","4","1","0","01","-","1","1","2","52","27/02/1969","1","03","3","2","3","01","7","5","3","1","002000",1,"1",6262,25360
"00","1021","1","12A206","14","40467","2","1","0","03","-","1","3","1","18","11/04/2003","1","04","3","1","6","01","3","4","3","2","003000",1,"1",6262,19020
"00","1021","1","12A206","14","40467","2","1","0","05","-","1","3","1","03","19/12/2017",,,,,,,,,,,,1,,6262,0
"00","1021","1","12A206","14","40467","2","1","0","01","-","1","1","1","41","07/10/1980","1","04","3","2","1","01","4","4","2","2","007000",1,,6262,0
"00","1021","1","12A206","14","40467","2","1","0","04","-","1","3","1","07","15/02/2014","1","02","1","1",,,,,,,,1,,6262,0
"00","1021","1","12A206","14","40467","2","1","0","02","-","1","2","2","38","15/06/1983","1","04","3","2","1","01","3","5","3","2","005000",1,,6262,0
"00","1021","1","12A206","14","40467","3","1","0","02","-","1","3","2","45","14/09/1976","1","07","4","2","6","01","5","5","3","2","006000",1,,6262,0
"00","1021","1","12A206","14","40467","3","1","0","01","-","1","1","2","71","18/05/1950","1","05","4","2","6","08",,,,,,1,"1",6262,12680
"00","1021","1","12A206","14","40467","1","1","0","03","-","1","5","1","23","15/06/1998","1","03","3","2","6","01","7","2","3","1","002900",1,,6262,0
"00","1021","1","12A206","14","40467","1","1","0","04","-","1","5","1","22","15/06/1999","1","03","3","2","6","04",,,,,,1,,6262,0
"00","1021","1","12A206","14","40467","1","1","0","01","-","1","1","1","62","09/06/1959","1","03","3","2","5","01","5","6","3","2","005500",1,"1",6262,25360
"00","1021","1","12A206","14","40467","1","1","0","02","-","1","2","2","64","07/07/1957","1","02","6","2","5","07",,,,,,1,,6262,0
"00","1021","1","12A206","14","40467","4","1","0","02","-","1","3","2","32","06/10/1989","1","04","3","2","6","01","1","5","3","2","999999",1,,6262,0
"00","1021","1","11A206","14","40468","1","1","0","03","-","1","3","1","01","15/04/2020",,,,,,,,,,,,1,,9265,0
"00","1021","1","11A206","14","40468","1","1","0","02","-","1","2","2","18","29/10/2002","1","03","3","2","1","07",,,,,,1,"1",9265,18672
"00","1021","1","11A206","14","40468","3","1","0","01","-","1","1","1","52","16/12/1968","1","07","1","2","5","01","5","5","3","1","001300",1,"1",9265,9336
"00","1021","1","11A206","14","40468","4","1","0","02","-","1","2","2","53","16/07/1968","1","02","6","2","5","07",,,,,,1,,9265,0
"00","1021","1","11A206","14","40468","4","1","0","01","-","1","1","1","50","16/07/1971","1","02","6","2","5","01","5","5","3","1","999999",1,"1",9265,18672
"00","1021","1","11A206","14","40468","2","1","0","02","-","1","2","2","26","06/06/1995","1","04","1","2","5","07",,,,,,1,"1",9265,18672
"00","1021","1","11A206","14","40468","2","1","0","01","-","1","1","1","33","03/03/1988","1","03","3","2","5","01","4","4","3","1","002500",1,,9265,0
"00","1021","1","11A206","14","40468","1","1","0","01","-","1","1","1","22","29/12/1998","1","02","5","2","1","01","5","5","3","1","001900",1,,9265,0
"00","1021","5","12B192","14","40473","4","1","0","02","-","1","2","1","52","24/06/1969","1","07","4","2","5","01","1","5","3","2","020000",1,,16993,0
"00","1021","5","12B192","14","40473","1","1","0","01","-","1","1","1","48","19/02/1973","1","07","4","2","5","01","1","7","3","2","007000",1,"1",16993,51431
"00","1021","5","12B192","14","40473","4","1","0","03","-","1","3","1","24","05/02/1997","1","07","3","2","6","04",,,,,,1,"1",16993,68575
"00","1021","5","12B192","14","40473","4","1","0","04","-","1","3","1","23","14/09/1998","1","07","1","1","6","06",,,,,,1,,16993,0
"00","1021","5","12B192","14","40473","4","1","0","01","-","1","1","2","47","14/08/1974","1","04","3","2","5","07",,,,,,1,,16993,0
"00","1021","5","12B192","14","40473","1","1","0","02","-","1","2","2","46","08/10/1975","1","07","4","2","5","01","3","7","3","2","007000",1,,16993,0
"00","1021","5","12B192","14","40473","1","1","0","03","-","1","3","2","25","06/08/1996","1","07","3","1","6","06",,,,,,1,,16993,0
"00","1021","5","12B192","14","40473","4","1","0","05","-","1","3","2","07","21/04/2014","1","01","3","1",,,,,,,,1,,16993,0
"00","1021","5","12B192","14","40473","3","1","0","05","-","3","5","1","26","04/07/1995","1","07","4","2","5","01","4","4","3","2","004000",1,,16993,0
"00","1021","5","12B192","14","40473","3","1","0","03","-","1","3","2","26","16/06/1995","1","07","4","2","6","01","4","4","3","2","004000",1,,16993,0
"00","1021","5","12B192","14","40473","3","1","0","04","-","1","3","1","20","02/04/2001","1","04","3","1","6","06",,,,,,1,"1",16993,85718
"00","1021","5","12B192","14","40473","3","1","0","02","-","1","2","2","47","10/05/1974","1","04","3","2","5","02","4","4","6","5",,1,,16993,0
"00","1021","5","12B192","14","40473","3","1","0","01","-","1","1","1","47","17/08/1974","1","04","3","2","6","01","4","4","2","3","020000",1,,16993,0
"00","1021","5","12B192","14","40474","4","1","0","01","-","1","1","1","59","28/08/1962","1","02","6","2","5","01","4","4","2","1","999999",1,,7976,0
"00","1021","5","12B192","14","40474","4","1","0","02","-","1","2","2","45","03/06/1976","1","02","6","2","5","01","4","4","3","1","001500",1,"1",7976,32147
"00","1021","5","12B192","14","40474","4","1","0","05","-","1","5","1","01","10/10/2019",,,,,,,,,,,,1,,7976,0
"00","1021","5","12B192","14","40474","4","1","0","03","-","1","3","2","28","01/08/1993","1","07","3","2","6","01","7","2","3","2","999999",1,,7976,0
"00","1021","5","12B192","14","40474","4","1","0","04","-","1","3","2","20","05/11/2000","1","03","3","2","6","07",,,,,,1,,7976,0
"00","1021","5","12B192","14","40474","2","1","0","02","-","3","3","1","51","12/12/1969","1","02","6","2","6","04",,,,,,1,,7976,0
"00","1021","5","12B192","14","40474","3","1","1","04","-","1","3","1","14","30/07/2007","1","03","2","1","6","06",,,,,,1,,7976,0
"00","1021","5","12B192","14","40474","1","1","0","01","-","1","1","1","38","08/05/1983","1","03","3","2","5","01","1","5","3","1","001750",1,"1",7976,16073
"00","1021","5","12B192","14","40474","1","1","0","03","-","1","3","2","13","12/12/2007","1","03","1","1","6","06",,,,,,1,,7976,0
"00","1021","5","12B192","14","40474","1","1","0","02","-","1","3","2","18","07/09/2003","1","03","3","1","6","06",,,,,,1,,7976,0
"00","1021","5","12B192","14","40474","3","1","1","03","-","1","3","2","15","28/05/2006","1","03","3","2","6","07",,,,,,1,,7976,0
"00","1021","5","12B192","14","40474","3","1","1","02","-","1","2","2","43","06/07/1978","1","03","3","2","5","07",,,,,,1,,7976,0
"00","1021","5","12B192","14","40474","3","1","1","01","-","1","1","1","48","23/07/1973","1","02","4","2","5","01","5","3","3","1","001500",1,"1",7976,16073
"00","1021","5","12B192","14","40474","2","1","0","01","-","1","1","2","70","27/05/1951","1","00",,"2","2","07",,,,,,1,"1",7976,16073
"00","1021","2","12A203","14","40504","3","1","0","03","-","2",,,,,,,,,,,,,,,,1,,0,0
"00","1021","4","12A203","14","40504","3","1","0","01","-","1","1","1","53","27/07/1968","1","03","3","2","5","01","5","5","2","1","003000",1,"1",7990,24268
"00","1021","4","12A203","14","40504","3","1","0","02","-","1","2","2","51","20/02/1970","1","07","4","2","5","08",,,,,,1,,7990,0
"00","1021","4","12A203","14","40504","3","1","0","04","-","1","3","2","27","13/01/1994","1","07","4","2","6","01","1","2","3","2","004000",1,,7990,0
"00","1021","4","12A203","14","40504","3","1","0","05","-","2",,,,,,,,,,,,,,,,1,,0,0
"00","1021","4","12A203","14","40504","2","1","0","02","-","1","3","1","40","15/06/1981","1","02","6","2","5","01","5","4","3","2","002000",1,,7990,0
"00","1021","4","12A203","14","40504","1","1","0","02","-","1","2","2","41","22/03/1980","1","03","3","2","5","07",,,,,,1,,7990,0
"00","1021","4","12A203","14","40504","1","1","0","04","-","1","3","1","11","24/07/2010","1","02","5","1",,,,,,,,1,,7990,0
"00","1021","4","12A203","14","40504","1","1","0","01","-","1","1","1","41","05/04/1980","1","03","3","2","5","01","5","5","2","1","001200",1,"1",7990,16179
"00","1021","4","12A203","14","40504","1","1","0","05","-","1","3","2","08","12/07/2013","1","02","2","1",,,,,,,,1,,7990,0
"00","1021","4","12A203","14","40504","2","1","0","01","-","1","1","1","82","02/10/1939","1","02","5","2","5","07",,,,,,1,"1",7990,16179
"00","1021","4","12A203","14","40504","1","1","0","03","-","1","3","1","16","19/06/2005","1","03","3","1","6","06",,,,,,1,,7990,0
"00","1021","1","12A206","14","40515","2","1","0","01","-","1","1","1","57","15/07/1964","1","03","3","2","1","01","5","5","2","1","004000",1,,8133,0
"00","1021","1","12A206","14","40515","2","1","0","05","-","1","3","2","05","12/12/2015","2","01","3","1",,,,,,,,1,,8133,0
"00","1021","1","12A206","14","40515","2","1","0","04","-","1","3","1","20","29/12/2000","1","04","3","2","5","01","5","5","2","1","001200",1,,8133,0
"00","1021","1","12A206","14","40515","2","1","0","03","-","1","3","1","23","29/12/1997","1","03","3","2","6","01","5","5","3","1","001300",1,,8133,0
"00","1021","1","12A206","14","40515","2","1","0","02","-","1","2","2","40","29/04/1981","1","02","6","2","1","01","4","4","2","1","001000",1,"1",8133,32938
"00","1021","1","12A206","14","40515","4","1","0","04","-","1","3","1","11","11/05/2010","1","02","5","1",,,,,,,,1,,8133,0
"00","1021","1","12A206","14","40515","3","1","0","01","-","1","1","1","40","18/04/1981","1","04","3","2","5","01","4","4","2","1","002500",1,,8133,0
"00","1021","1","12A206","14","40515","4","1","0","01","-","1","1","1","41","16/06/1980","1","07","4","2","1","01","1","3","3","2","004000",1,,8133,0
"00","1021","1","12A206","14","40515","4","1","0","02","-","1","2","2","40","14/02/1981","1","04","3","1","1","06",,,,,,1,"1",8133,24703
"00","1021","1","12A206","14","40515","4","1","0","03","-","1","3","1","20","09/06/2001","1","04","3","1","6","06",,,,,,1,,8133,0
"00","1021","1","12A206","14","40515","3","1","0","02","-","1","2","2","42","21/06/1979","1","07","4","2","5","07",,,,,,1,"1",8133,16469
"00","1021","5","12B192","14","40522","1","1","0","01","-","1","1","1","55","17/11/1965","1","07","4","2","5","01","4","4","2","1","002000",1,"1",9233,27945
"00","1021","4","12B192","14","40522","1","1","0","03","-","2",,,,,,,,,,,,,,,,1,,0,0
"00","1021","5","12B192","14","40522","1","1","0","04","-","1","3","1","24","11/10/1996","1","07","4","1","6","01","5","5","2","1","001500",1,,9233,0
"00","1021","5","12B192","14","40522","2","1","1","02","-","1","2","2","59","17/08/1962","1","03","3","2","5","07",,,,,,1,,9233,0
"00","1021","5","12B192","14","40522","1","1","0","02","-","1","2","2","56","20/09/1965","1","07","4","2","5","01","5","5","3","2","012000",1,,9233,0
"00","1021","5","12B192","14","40522","4","1","0","02","-","1","2","2","58","25/12/1962","1","04","3","2","5","07",,,,,,1,,9233,0
"00","1021","5","12B192","14","40522","2","1","1","03","-","1","3","1","29","01/06/1992","1","04","3","2","6","01","3","4","3","1","001500",1,,9233,0
"00","1021","5","12B192","14","40522","2","1","1","01","-","1","1","1","60","26/02/1961","1","04","3","2","5","01","4","4","2","1","999999",1,"1",9233,37260
"00","1021","5","12B192","14","40522","2","1","1","04","-","1","3","2","26","13/12/1994","1","07","2","2","6","01","3","4","3","2","004000",1,,9233,0
"00","1021","5","12B192","14","40522","4","1","0","01","-","1","1","1","70","07/11/1950","1","07","1","2","5","09",,,,,,1,"1",9233,18630
"00","1021","4","12B192","14","40522","1","1","0","05","-","2",,,,,,,,,,,,,,,,1,,0,0
"00","1021","4","12A203","14","40550","2","1","1","02","-","1","2","2","25","15/06/1996","1","03","3","2","1","07",,,,,,1,,6986,0
"00","1021","4","12A203","14","40550","2","1","1","03","-","1","3","2","07","19/07/2014","1","02","1","1",,,,,,,,1,,6986,0
"00","1021","4","12A203","14","40550","4","1","0","04","-","1","3","1","04","18/08/2017",,,,,,,,,,,,1,,6986,0
"00","1021","4","12A203","14","40550","4","1","0","02","-","1","2","2","32","19/09/1989","1","04","1","2","1","07",,,,,,1,"1",6986,14146
"00","1021","4","12A203","14","40550","4","1","0","03","-","1","3","2","10","08/02/2011","1","02","3","1",,,,,,,,1,,6986,0
"00","1021","4","12A203","14","40550","4","1","0","01","-","1","1","1","33","25/07/1988","1","04","3","2","1","01","5","5","3","2","009000",1,,6986,0
"00","1021","4","12A203","14","40550","3","1","0","01","-","1","1","1","65","17/06/1956","1","04","3","2","4","01","5","5","2","1","004000",1,"1",6986,7073
"00","1021","4","12A203","14","40550","1","1","0","03","-","1","3","2","29","09/11/1991","1","04","3","2","2","01","4","4","3","2","003000",1,"1",6986,21218
"00","1021","4","12A203","14","40550","1","1","0","02","-","1","2","2","57","23/09/1964","1","02","6","2","5","07",,,,,,1,,6986,0
"00","1021","4","12A203","14","40550","1","1","0","04","-","1","5","2","08","08/11/2012","1","02","2","1",,,,,,,,1,,6986,0
"00","1021","4","12A203","14","40550","1","1","0","01","-","1","1","1","59","28/11/1961","1","07","4","2","5","01","5","5","3","1","001300",1,,6986,0
"00","1021","4","12A203","14","40550","1","1","0","05","-","1","5","1","02","11/10/2018",,,,,,,,,,,,1,,6986,0
"00","1021","4","12A203","14","40550","2","1","1","04","-","3","3","1","00","09/10/2021",,,,,,,,,,,,1,,6986,0
"00","1021","4","12A203","14","40550","2","1","1","01","-","1","1","1","25","15/06/1996","1","03","3","2","1","01","5","4","3","1","001600",1,"1",6986,14146
"00","1021","4","11A203","14","40552","2","1","0","01","-","1","1","2","62","08/12/1958","1","03","3","2","4","01","5","5","3","2","001000",1,,7312,0
"00","1021","4","11A203","14","40552","2","1","0","04","-","1","5","2","12","02/09/2009","1","02","5","1","6","06",,,,,,1,,7312,0
"00","1021","4","11A203","14","40552","2","1","0","03","-","1","3","2","17","17/03/2004","1","03","3","1","6","04",,,,,,1,,7312,0
"00","1021","4","11A203","14","40552","3","1","0","02","-","1","2","1","52","09/01/1969","1","03","3","2","5","07",,,,,,1,"1",7312,22102
"00","1021","4","11A203","14","40552","3","1","0","01","-","1","1","1","55","09/01/1966","1","07","4","2","5","01","2","7","3","2","999999",1,,7312,0
"00","1021","4","11A203","14","40552","3","1","0","03","-","1","3","1","25","14/03/1996","1","07","2","2","6","04",,,,,,1,,7312,0
"00","1021","4","11A203","14","40552","4","1","0","01","-","1","1","2","59","11/11/1961","1","03","3","2","4","07",,,,,,1,"1",7312,36836
"00","1021","4","11A203","14","40552","4","1","0","02","-","1","3","1","32","28/04/1989","1","04","3","2","5","01","5","5","3","1","999999",1,,7312,0
"00","1021","4","11A203","14","40552","4","1","0","03","-","1","3","2","19","28/09/2002","1","04","3","2","6","01","7","2","3","1","999999",1,,7312,0
"00","1021","4","11A203","14","40552","4","1","0","04","-","1","3","1","24","30/08/1997","1","04","3","2","1","01","7","2","3","1","999999",1,,7312,0
"00","1021","4","11A203","14","40552","4","1","0","05","-","1","5","2","22","16/06/1999","1","04","3","2","1","01","7","2","3","1","999999",1,,7312,0
"00","1021","4","11A203","14","40552","1","1","0","01","-","1","1","1","42","06/05/1979","1","03","3","2","3","01","5","5","3","1","002000",1,"1",7312,7367
"00","1021","3","11A203","14","40552","1","1","0","03","-","2",,,,,,,,,,,,,,,,1,,0,0
"00","1021","4","11A203","14","40552","1","1","0","02","-","1","3","2","17","22/04/2004","1","04","1","1","6","06",,,,,,1,,7312,0
"00","1021","4","11A203","14","40552","2","1","0","05","-","1","5","1","07","01/07/2014","1","02","1","1",,,,,,,,1,,7312,0
"00","1021","4","11A203","14","40552","2","1","0","02","-","1","3","2","40","04/08/1981","1","03","3","2","6","04",,,,,,1,"1",7312,14735
"00","1021","4","13A203","14","40554","2","1","0","02","-","1","8","2","26","20/11/1994","1","07","4","2","6","01","1","5","3","2","999999",1,,19101,0
"00","1021","4","13A203","14","40554","3","1","0","04","-","1","3","2","10","07/12/2010","1","02","4","1",,,,,,,,1,,19101,0
"00","1021","4","13A203","14","40554","3","1","0","03","-","1","3","2","02","26/06/2019",,,,,,,,,,,,1,,19101,0
"00","1021","4","13A203","14","40554","3","1","0","02","-","1","2","2","28","19/08/1993","1","07","3","1","1","06",,,,,,1,"1",19101,38541
"00","1021","4","13A203","14","40554","3","1","0","01","-","1","1","1","36","04/02/1985","1","07","4","2","1","01","1","5","3","2","999999",1,,19101,0
"00","1021","4","13A203","14","40554","1","1","0","02","-","1","2","2","31","01/01/1990","1","07","4","2","5","01","1","5","3","2","999999",1,"1",19101,38541
"00","1021","4","13A203","14","40554","4","1","0","03","-","1","3","2","15","09/10/2006","1","03","2","1","6","06",,,,,,1,,19101,0
"00","1021","4","13A203","14","40554","4","1","0","02","-","1","2","2","44","05/01/1977","1","07","4","2","5","01","5","5","3","2","007000",1,,19101,0
"00","1021","4","13A203","14","40554","4","1","0","01","-","1","1","1","46","24/11/1974","1","07","4","2","5","01","5","5","3","2","014000",1,"1",19101,38541
"00","1021","4","13A203","14","40554","1","1","0","01","-","1","1","1","36","01/01/1985","1","07","4","2","5","01","1","5","2","2","999999",1,,19101,0
"00","1021","4","13A203","14","40554","2","1","0","01","-","1","1","1","26","20/03/1995","1","07","4","2","6","01","1","5","3","2","027000",1,"1",19101,38541
"00","1021","1","13A206","14","40562","3","1","0","01","-","1","1","1","78","10/05/1943","1","02","6","2","5","08",,,,,,1,"1",10269,20721
"00","1021","1","13A206","14","40562","1","1","0","02","-","1","3","2","22","25/09/1999","1","07","2","1","6","06",,,,,,1,,10269,0
"00","1021","1","13A206","14","40562","1","1","0","01","-","1","1","2","57","13/06/1964","1","04","3","2","2","01","4","4","3","1","002000",1,"1",10269,20721
"00","1021","1","13A206","14","40562","3","1","0","02","-","1","2","2","78","09/06/1943","1","02","4","2","5","07",,,,,,1,,10269,0
"00","1021","1","11A206","14","40563","1","1","0","02","-","1","2","2","21","06/08/2000","1","03","3","2","1","07",,,,,,1,,8380,0
"00","1021","1","11A206","14","40563","1","1","0","04","-","1","3","2","06","23/01/2015","2","00",,"2",,,,,,,,1,,8380,0
"00","1021","1","11A206","14","40563","1","1","0","03","-","1","3","2","02","22/12/2018",,,,,,,,,,,,1,,8380,0
"00","1021","1","11A206","14","40563","1","1","0","01","-","1","1","1","48","03/10/1973","1","02","6","2","1","01","5","5","3","2","003000",1,"1",8380,16887
"00","1021","1","11A206","14","40563","2","1","0","01","-","1","1","1","66","19/09/1955","1","03","3","2","6","01","5","4","3","1","001150",1,"1",8380,8443
"00","1021","1","11A206","14","40563","3","1","0","03","-","1","3","1","03","06/10/2018",,,,,,,,,,,,1,,8380,0
"00","1021","1","11A206","14","40563","3","1","0","02","-","1","2","2","27","04/08/1994","1","04","3","2","1","07",,,,,,1,,8380,0
"00","1021","1","11A206","14","40563","3","1","0","01","-","1","1","1","27","22/07/1994","1","03","3","2","1","01","5","5","3","1","001700",1,"1",8380,16887
"00","1021","1","11A206","14","40563","4","1","0","01","-","1","1","1","38","18/09/1983","1","03","3","2","5","01","7","2","3","1","002500",1,"1",8380,25330
"00","1021","1","11A206","14","40563","4","1","0","05","-","1","3","2","11","03/12/2009","1","02","5","1",,,,,,,,1,,8380,0
"00","1021","1","11A206","14","40563","4","1","0","06","-","1","3","1","09","12/12/2011","1","02","4","1",,,,,,,,1,,8380,0
"00","1021","1","11A206","14","40563","4","1","0","03","-","1","3","2","18","22/09/2003","1","04","1","1","6","02","4","4","6","5",,1,,8380,0
"00","1021","1","11A206","14","40563","4","1","0","04","-","1","3","1","17","22/04/2004","1","03","3","1","6","06",,,,,,1,,8380,0
"00","1021","1","11A206","14","40563","4","1","0","02","-","1","2","2","36","22/12/1984","1","04","3","2","5","01","4","4","2","1","002500",1,,8380,0
"00","1021","5","13B192","14","40565","2","1","0","01","-","1","1","1","75","07/02/1946","1","02","1","2","3","09",,,,,,1,"1",8161,8263
"00","1021","5","13B192","14","40565","3","1","0","01","-","1","1","1","30","10/03/1991","1","04","3","2","1","01","5","3","3","1","999999",1,,8161,0
