CD,PER,MPIO,N_ENT,AGEB,UPM,AREA,FOL,ENT,CON,N_PRO_VIV,V_SEL,N_HOG,H_MUD,R_PRE,FCH_PRE,R_DEF,FCH_DEF,E_OBS,RFC_ENT,RFC_SUP,P1,P2,P3,P4,R_INF,R_ELE,TEL,R_HAB,R_NUE,R_AUS,DIASEM,HORA,R_PRE_MOD,R_DEF_MOD,TIPO,FACTOR
01,1023,015,2,112-5,0918236,01,12A225,09,40330,0057,3,1,0,00,17/10/2023,00,17/10/2023,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,5080
01,1023,015,2,112-5,0918236,01,12A225,09,40330,0080,4,1,0,00,15/10/2023,00,15/10/2023,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,5080
01,1023,015,2,112-5,0918236,01,12A225,09,40330,0036,2,1,0,00,15/10/2023,00,15/10/2023,2,-,-,03,1, , ,02,02,-,03,00,00,-, ,00,00,1,5080
01,1023,015,2,112-5,0918236,01,12A225,09,40330,0017,1,1,0,00,15/10/2023,00,15/10/2023,2,-,-,03,1, , ,02,02,-,03,00,00,-, ,00,00,1,5080
01,1023,012,2,109-1,0914629,01,13A225,09,40374,0099,1,1,0,03,07/10/2023,03,07/10/2023,2,-,-, , , , , , ,-, , , ,-, ,03,03,1,0
01,1023,012,2,109-1,0914629,01,13A225,09,40374,0067,4,1,0,00,12/10/2023,00,12/10/2023,2,-,-,03,1, , ,02,01,-,03,00,00,-, ,00,00,1,8836
01,1023,012,2,109-1,0914629,01,13A225,09,40374,0011,2,1,0,00,14/10/2023,00,14/10/2023,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,8836
01,1023,012,2,109-1,0914629,01,13A225,09,40374,0039,3,1,0,00,07/10/2023,00,07/10/2023,2,-,-,05,1, , ,02,02,-,05,00,00,-, ,00,00,1,8836
01,1023,013,2,107-A,0915853,01,12A225,09,40378,0032,4,1,0,03,06/10/2023,03,06/10/2023,2,-,-, , , , , , ,-, , , ,-, ,03,03,1,0
01,1023,013,2,107-A,0915853,01,12A225,09,40378,0072,2,1,0,00,15/10/2023,00,15/10/2023,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,6305
01,1023,013,2,107-A,0915853,01,12A225,09,40378,0008,3,1,0,00,06/10/2023,00,06/10/2023,2,-,-,03,1, , ,01,01,-,03,00,00,-, ,00,00,1,6305
01,1023,013,2,107-A,0915853,01,12A225,09,40378,0053,1,1,0,00,06/10/2023,00,06/10/2023,2,-,-,07,1, , ,02,04,-,07,00,00,-, ,00,00,1,6305
01,1023,015,2,074-8,0917907,01,11A225,09,40379,0059,4,1,0,00,15/10/2023,00,15/10/2023,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,4734
01,1023,015,2,074-8,0917907,01,11A225,09,40379,0017,2,1,0,00,15/10/2023,00,15/10/2023,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,4734
01,1023,015,2,074-8,0917907,01,11A225,09,40379,0001,1,1,0,00,15/10/2023,00,15/10/2023,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,4734
01,1023,015,2,074-8,0917907,01,11A225,09,40379,0035,3,1,0,00,15/10/2023,00,15/10/2023,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,4734
01,1023,007,6,418-5,0909718,01,11B211,09,40387,0038,2,1,0,00,13/10/2023,00,13/10/2023,2,-,-,03,1, , ,02,04,-,03,00,01,-, ,00,00,1,7138
01,1023,007,6,418-5,0909718,01,11B211,09,40387,0006,1,1,0,00,05/10/2023,00,05/10/2023,2,-,-,04,1, , ,02,02,-,04,00,00,-, ,00,00,1,7138
01,1023,007,6,418-5,0909718,01,11B211,09,40387,0058,3,1,0,00,10/10/2023,00,10/10/2023,2,-,-,01, , , ,02,02,-,01,00,01,-, ,00,00,1,7138
01,1023,007,6,418-5,0909718,01,11B211,09,40387,0080,4,1,0,00,05/10/2023,00,05/10/2023,2,-,-,04,1, , ,01,01,-,04,00,00,-, ,00,00,1,7138
01,1023,007,6,434-4,0909843,01,12B211,09,40388,0061,2,1,0,00,05/10/2023,00,05/10/2023,2,-,-,05,1, , ,05,05,-,05,00,00,-, ,00,00,1,9049
01,1023,007,6,434-4,0909843,01,12B211,09,40388,0105,1,1,0,14,12/10/2023,00,18/10/2023,2,-,-,01, , , ,02,02,-,01,00,02,-, ,14,00,1,9049
01,1023,007,6,434-4,0909843,01,12B211,09,40388,0101,4,1,0,01,12/10/2023,00,18/10/2023,2,-,-,06,1, , ,01,02,-,06,00,00,-, ,01,00,1,9049
01,1023,007,6,434-4,0909843,01,12B211,09,40388,0090,3,1,0,00,10/10/2023,00,10/10/2023,2,-,-,07,1, , ,01,01,-,07,00,00,-, ,00,00,1,9049
01,1023,008,2,045-7,0911307,01,11A225,09,40427,0084,4,1,0,00,17/10/2023,00,17/10/2023,2,-,-,03,1, , ,03,03,-,03,00,00,-, ,00,00,1,6168
01,1023,008,2,045-7,0911307,01,11A225,09,40427,0045,3,1,0,00,17/10/2023,00,17/10/2023,2,-,-,04,1, , ,02,02,-,04,00,00,-, ,00,00,1,6168
01,1023,008,2,045-7,0911307,01,11A225,09,40427,0051,1,1,0,00,17/10/2023,00,17/10/2023,2,-,-,03,1, , ,02,02,-,03,00,00,-, ,00,00,1,6168
01,1023,008,2,045-7,0911307,01,11A225,09,40427,0022,2,1,0,06,14/10/2023,06,14/10/2023,2,-,-, , , , , , ,-, , , ,-, ,06,06,1,0
01,1023,007,2,304-5,0908928,01,11A225,09,40430,0091,1,1,0,00,08/10/2023,00,08/10/2023,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,7049
01,1023,007,2,304-5,0908928,01,11A225,09,40430,0067,4,1,0,00,18/10/2023,00,18/10/2023,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,00,1,7049
01,1023,007,2,304-5,0908928,01,11A225,09,40430,0043,3,1,0,00,08/10/2023,00,08/10/2023,2,-,-,05,1, , ,01,01,-,05,00,00,-, ,00,00,1,7049
01,1023,007,2,304-5,0908928,01,11A225,09,40430,0020,2,1,1,00,08/10/2023,00,08/10/2023,2,-,-,03,1, , ,03,02,-,03,00,00,-, ,00,00,1,7049
01,1023,007,6,379-3,0909449,01,12B211,09,40437,0032,4,1,0,01,10/10/2023,00,18/10/2023,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,01,00,1,8041
01,1023,007,6,379-3,0909449,01,12B211,09,40437,0129,3,1,0,00,10/10/2023,00,10/10/2023,2,-,-,02,1, , ,01,01,-,02,00,02,-, ,00,00,1,8041
01,1023,007,6,379-3,0909449,01,12B211,09,40437,0094,2,1,0,00,10/10/2023,00,10/10/2023,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,00,1,8041
01,1023,007,6,379-3,0909449,01,12B211,09,40437,0063,1,1,0,00,16/10/2023,00,16/10/2023,2,-,-,05,1, , ,01,01,-,05,00,00,-, ,00,00,1,8041
01,1023,010,4,219-9,0913069,01,11A223,09,40464,0084,3,1,0,00,13/10/2023,00,13/10/2023,2,-,-,03,1, , ,01,01,-,03,00,00,-, ,00,00,1,7322
01,1023,010,4,219-9,0913069,01,11A223,09,40464,0062,2,1,0,00,13/10/2023,00,13/10/2023,2,-,-,14,1, , ,02,01,-,14,00,00,-, ,00,00,1,7322
01,1023,010,4,219-9,0913069,01,11A223,09,40464,0008,4,1,0,06,13/10/2023,06,13/10/2023,2,-,-, , , , , , ,-, , , ,-, ,06,06,1,0
01,1023,010,4,219-9,0913069,01,11A223,09,40464,0040,1,1,0,00,13/10/2023,00,13/10/2023,2,-,-,04,1, , ,01,01,-,04,00,00,-, ,00,00,1,7322
01,1023,006,4,034-4,0906103,01,12A223,09,40465,0028,4,1,0,00,16/10/2023,00,16/10/2023,2,-,-,04,1, , ,02,01,-,01,03,00,-, ,00,00,1,7028
01,1023,006,4,034-4,0906103,01,12A223,09,40465,0049,1,1,0,00,11/10/2023,00,11/10/2023,2,-,-,08,1, , ,04,06,-,08,00,00,-, ,00,00,1,7028
01,1023,006,4,034-4,0906103,01,12A223,09,40465,0073,2,1,0,01,12/10/2023,00,18/10/2023,2,-,-,02,1, , ,02,01,-,02,00,00,-, ,01,00,1,7028
01,1023,006,4,034-4,0906103,01,12A223,09,40465,0006,3,1,0,01,12/10/2023,00,18/10/2023,2,-,-,03,1, , ,02,02,-,03,00,00,-, ,01,00,1,7028
01,1023,015,4,152-A,0918619,01,12A223,09,40471,0118,3,1,0,00,17/10/2023,00,17/10/2023,2,-,-,04,1, , ,02,03,-,04,00,00,-, ,00,00,1,6939
01,1023,015,4,152-A,0918619,01,12A223,09,40471,0099,4,1,0,00,12/10/2023,00,12/10/2023,2,-,-,02,1, , ,01,02,-,02,00,00,-, ,00,00,1,6939
01,1023,015,4,152-A,0918619,01,12A223,09,40471,0048,2,1,0,00,15/10/2023,00,15/10/2023,2,-,-,05,1, , ,01,02,-,05,00,00,-, ,00,00,1,6939
01,1023,015,4,152-A,0918619,01,12A223,09,40471,0015,1,1,0,00,12/10/2023,00,12/10/2023,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,6939
01,1023,017,4,088-4,0920275,01,11A223,09,40472,0088,1,1,0,00,03/10/2023,00,03/10/2023,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,8201
01,1023,017,4,088-4,0920275,01,11A223,09,40472,0119,2,1,0,00,17/10/2023,00,17/10/2023,2,-,-,04,1, , ,01,03,-,04,00,00,-, ,00,00,1,8201
01,1023,017,4,088-4,0920275,01,11A223,09,40472,0022,3,1,0,00,03/10/2023,00,03/10/2023,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,8201
01,1023,017,4,088-4,0920275,01,11A223,09,40472,0057,4,1,0,00,03/10/2023,00,03/10/2023,2,-,-,06,1, , ,01,03,-,06,00,00,-, ,00,00,1,8201
01,1023,006,8,031-0,0906061,01,12A217,09,40475,0101,4,1,0,00,12/10/2023,00,12/10/2023,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,7581
01,1023,006,8,031-0,0906061,01,12A217,09,40475,0017,1,1,1,00,05/10/2023,00,05/10/2023,2,-,-,04,1, , ,02,01,-,04,00,00,-, ,00,00,1,7581
01,1023,006,8,031-0,0906061,01,12A217,09,40475,0051,2,1,0,00,11/10/2023,00,11/10/2023,2,-,-,06,1, , ,01,01,-,04,02,00,-, ,00,00,1,7581
01,1023,006,8,031-0,0906061,01,12A217,09,40475,0082,3,1,0,00,11/10/2023,00,11/10/2023,2,-,-,06,1, , ,02,02,-,06,00,00,-, ,00,00,1,7581
01,1023,007,8,104-9,0907588,01,12A217,09,40477,0051,1,1,0,00,06/10/2023,00,06/10/2023,2,-,-,04,1, , ,02,01,-,04,00,00,-, ,00,00,1,7456
01,1023,007,8,104-9,0907588,01,12A217,09,40477,0081,2,1,1,00,06/10/2023,00,06/10/2023,2,-,-,03,1, , ,02,02,-,03,00,00,-, ,00,00,1,7456
01,1023,007,8,104-9,0907588,01,12A217,09,40477,0108,3,1,0,00,06/10/2023,00,06/10/2023,2,-,-,05,1, , ,04,04,-,05,00,00,-, ,00,00,1,7456
01,1023,007,8,104-9,0907588,01,12A217,09,40477,0025,4,1,0,00,06/10/2023,00,06/10/2023,2,-,-,05,1, , ,02,04,-,05,00,00,-, ,00,00,1,7456
01,1023,003,8,099-7,0901879,01,12A217,09,40479,0025,1,1,0,00,09/10/2023,00,09/10/2023,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,7346
01,1023,003,8,099-7,0901879,01,12A217,09,40479,0124,4,1,0,00,16/10/2023,00,16/10/2023,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,7346
01,1023,003,8,099-7,0901879,01,12A217,09,40479,0137,2,1,0,00,09/10/2023,00,09/10/2023,2,-,-,04,1, , ,01,01,-,04,00,00,-, ,00,00,1,7346
01,1023,003,8,099-7,0901879,01,12A217,09,40479,0084,3,1,0,00,12/10/2023,00,12/10/2023,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,7346
01,1023,012,5,176-3,0920961,01,11B212,09,40482,0275,3,1,0,00,12/10/2023,00,12/10/2023,2,-,-,08,1, , ,04,05,-,08,00,00,-, ,00,00,1,11542
01,1023,012,5,176-3,0920961,01,11B212,09,40482,0135,2,1,0,00,09/10/2023,00,09/10/2023,2,-,-,03,1, , ,01,01,-,03,00,00,-, ,00,00,1,11542
01,1023,012,5,176-3,0920961,01,11B212,09,40482,0248,4,1,0,00,09/10/2023,00,09/10/2023,2,-,-,05,1, , ,05,01,-,05,00,00,-, ,00,00,1,11542
01,1023,012,5,176-3,0920961,01,11B212,09,40482,0055,1,1,0,00,09/10/2023,00,09/10/2023,2,-,-,04,1, , ,04,02,-,04,00,00,-, ,00,00,1,11542
01,1023,007,5,504-1,0910246,01,11B212,09,40485,0002,3,1,1,00,04/10/2023,00,04/10/2023,2,-,-,04,1, , ,01,03,-,04,00,00,-, ,00,00,1,7502
01,1023,007,5,504-1,0910246,01,11B212,09,40485,0119,1,1,1,00,04/10/2023,00,04/10/2023,2,-,-,05,1, , ,02,01,-,05,00,00,-, ,00,00,1,7502
01,1023,007,5,504-1,0910246,01,11B212,09,40485,0055,2,1,0,02,04/10/2023,02,19/10/2023,2,-,-, , , , , , ,-, , , ,-, ,02,02,1,0
01,1023,007,5,504-1,0910246,01,11B212,09,40485,0122,4,1,0,00,04/10/2023,00,04/10/2023,2,-,-,02,1, , ,02,02,-,02,00,00,-, ,00,00,1,7502
01,1023,008,5,034-9,0911215,01,13B212,09,40486,0146,4,1,0,03,17/10/2023,03,17/10/2023,2,-,-, , , , , , ,-, , , ,-, ,03,03,1,0
01,1023,008,5,034-9,0911215,01,13B212,09,40486,0100,3,1,0,00,09/10/2023,00,09/10/2023,2,-,-,02,1, , ,02,02,-,02,00,00,-, ,00,00,1,9072
01,1023,008,5,034-9,0911215,01,13B212,09,40486,0004,1,1,0,00,17/10/2023,00,17/10/2023,2,-,-,04,1, , ,02,03,-,04,00,00,-, ,00,00,1,9072
01,1023,008,5,034-9,0911215,01,13B212,09,40486,0049,2,1,0,00,12/10/2023,00,12/10/2023,2,-,-,03,1, , ,03,03,-,03,00,00,-, ,00,00,1,9072
01,1023,012,4,197-5,0915023,01,13A223,09,40513,0003,1,1,0,00,10/10/2023,00,10/10/2023,2,-,-,05,1, , ,02,01,-,05,00,00,-, ,00,00,1,9329
01,1023,012,4,197-5,0915023,01,13A223,09,40513,0060,3,1,0,00,05/10/2023,00,05/10/2023,2,-,-,02,1, , ,02,02,-,02,00,00,-, ,00,00,1,9329
01,1023,012,4,197-5,0915023,01,13A223,09,40513,0031,2,1,0,00,05/10/2023,00,05/10/2023,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,9329
01,1023,012,4,197-5,0915023,01,13A223,09,40513,0081,4,1,0,00,10/10/2023,00,10/10/2023,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,9329
01,1023,005,1,134-5,0903972,01,11A226,09,40523,0080,3,1,0,06,09/10/2023,06,09/10/2023,2,-,-, , , , , , ,-, , , ,-, ,06,06,1,0
01,1023,005,1,134-5,0903972,01,11A226,09,40523,0049,2,1,0,00,09/10/2023,00,09/10/2023,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,7558
01,1023,005,1,134-5,0903972,01,11A226,09,40523,0118,4,1,0,00,09/10/2023,00,09/10/2023,2,-,-,04,1, , ,02,04,-,04,00,00,-, ,00,00,1,7558
01,1023,005,1,134-5,0903972,01,11A226,09,40523,0018,1,1,0,00,10/10/2023,00,10/10/2023,2,-,-,02,1, , ,01,02,-,02,00,00,-, ,00,00,1,7558
01,1023,017,1,012-1,0919688,01,12A226,09,40524,0048,1,1,0,00,06/10/2023,00,06/10/2023,2,-,-,04,1, , ,03,03,-,04,00,00,-, ,00,00,1,7585
01,1023,017,1,012-1,0919688,01,12A226,09,40524,0004,3,1,0,00,06/10/2023,00,06/10/2023,2,-,-,03,1, , ,02,01,-,03,00,00,-, ,00,00,1,7585
01,1023,017,1,012-1,0919688,01,12A226,09,40524,0089,2,1,0,00,18/10/2023,00,18/10/2023,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,7585
01,1023,017,1,012-1,0919688,01,12A226,09,40524,0032,4,1,0,00,06/10/2023,00,06/10/2023,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,00,1,7585
01,1023,005,1,095-3,0903591,01,13A226,09,40525,0019,3,1,0,00,10/10/2023,00,10/10/2023,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,9756
01,1023,005,1,095-3,0903591,01,13A226,09,40525,0089,1,1,0,07,16/10/2023,07,16/10/2023,2,-,-, , , , , , ,-, , , ,-, ,07,07,1,0
01,1023,005,1,095-3,0903591,01,13A226,09,40525,0148,4,1,0,05,16/10/2023,05,16/10/2023,2,-,-, , , , , , ,-, , , ,-, ,05,05,1,0
01,1023,005,1,095-3,0903591,01,13A226,09,40525,0132,2,1,0,00,10/10/2023,00,10/10/2023,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,9756
01,1023,008,1,056-5,0911428,01,11A226,09,40528,0086,3,1,0,00,12/10/2023,00,12/10/2023,2,-,-,05,1, , ,01,02,-,05,00,00,-, ,00,00,1,8011
01,1023,008,1,056-5,0911428,01,11A226,09,40528,0014,1,1,0,00,10/10/2023,00,10/10/2023,2,-,-,03,1, , ,02,01,-,03,00,00,-, ,00,00,1,8011
01,1023,008,1,056-5,0911428,01,11A226,09,40528,0041,2,1,0,00,11/10/2023,00,11/10/2023,2,-,-,02,1, , ,02,02,-,02,00,00,-, ,00,00,1,8011
01,1023,008,1,056-5,0911428,01,11A226,09,40528,0051,4,1,0,00,11/10/2023,00,11/10/2023,2,-,-,05,1, , ,01,02,-,05,00,00,-, ,00,00,1,8011
01,1023,012,4,032-2,0914103,01,11A223,09,40568,0095,3,1,0,00,11/10/2023,00,11/10/2023,2,-,-,04,1, , ,03,02,-,04,00,00,-, ,00,00,1,7491
01,1023,012,4,032-2,0914103,01,11A223,09,40568,0034,1,1,0,00,07/10/2023,00,07/10/2023,2,-,-,06,1, , ,01,04,-,06,00,00,-, ,00,00,1,7491
01,1023,012,4,032-2,0914103,01,11A223,09,40568,0127,4,1,0,00,11/10/2023,00,11/10/2023,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,7491
01,1023,012,4,032-2,0914103,01,11A223,09,40568,0060,2,1,0,00,07/10/2023,00,07/10/2023,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,7491
01,1023,014,4,038-4,0916602,01,13A223,09,40570,0132,2,1,0,00,09/10/2023,00,09/10/2023,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,12378
01,1023,014,4,038-4,0916602,01,13A223,09,40570,0058,4,1,0,00,14/10/2023,00,14/10/2023,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,12378
01,1023,014,4,038-4,0916602,01,13A223,09,40570,0024,3,1,0,05,11/10/2023,05,11/10/2023,2,-,-, , , , , , ,-, , , ,-, ,05,05,1,0
01,1023,014,4,038-4,0916602,01,13A223,09,40570,0098,1,1,0,00,14/10/2023,00,14/10/2023,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,00,1,12378
01,1023,017,1,066-8,0920114,01,12A226,09,40574,0116,4,1,0,00,06/10/2023,00,06/10/2023,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,00,1,7601
01,1023,017,1,066-8,0920114,01,12A226,09,40574,0079,3,1,0,00,06/10/2023,00,06/10/2023,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,00,1,7601
01,1023,017,1,066-8,0920114,01,12A226,09,40574,0009,1,1,0,00,06/10/2023,00,06/10/2023,2,-,-,02,1, , ,01,02,-,02,00,00,-, ,00,00,1,7601
01,1023,017,1,066-8,0920114,01,12A226,09,40574,0047,2,1,0,00,06/10/2023,00,06/10/2023,2,-,-,03,1, , ,02,02,-,03,00,00,-, ,00,00,1,7601
01,1023,007,8,254-5,0908484,01,11A217,09,40575,0060,2,1,0,00,07/10/2023,00,07/10/2023,2,-,-,04,1, , ,01,01,-,03,01,00,-, ,00,00,1,12016
01,1023,007,8,254-5,0908484,01,11A217,09,40575,0011,1,1,1,00,12/10/2023,00,12/10/2023,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,12016
01,1023,007,8,254-5,0908484,01,11A217,09,40575,0105,3,1,0,00,12/10/2023,00,12/10/2023,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,12016
01,1023,007,8,254-5,0908484,01,11A217,09,40575,0144,4,1,0,07,12/10/2023,00,19/10/2023,2,-,-,01, , , ,01,01,-,01,00,00,-, ,07,00,1,12016
01,1023,012,8,088-8,0914495,01,12A217,09,40576,0089,4,1,0,00,05/10/2023,00,05/10/2023,2,-,-,03,1, , ,02,02,-,03,00,00,-, ,00,00,1,9601
01,1023,012,8,088-8,0914495,01,12A217,09,40576,0044,2,1,0,00,05/10/2023,00,05/10/2023,2,-,-,02,1, , ,01,02,-,02,00,00,-, ,00,00,1,9601
01,1023,012,8,088-8,0914495,01,12A217,09,40576,0060,3,1,0,00,05/10/2023,00,05/10/2023,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,9601
01,1023,012,8,088-8,0914495,01,12A217,09,40576,0008,1,1,0,00,16/10/2023,00,16/10/2023,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,9601
01,1023,005,1,193-2,0904554,01,12A226,09,40580,0068,3,1,0,00,09/10/2023,00,09/10/2023,2,-,-,02,1, , ,01,02,-,02,00,00,-, ,00,00,1,6755
01,1023,005,1,193-2,0904554,01,12A226,09,40580,0089,4,1,0,00,09/10/2023,00,09/10/2023,2,-,-,04,1, , ,02,02,-,04,00,00,-, ,00,00,1,6755
01,1023,005,1,193-2,0904554,01,12A226,09,40580,0018,1,1,0,00,09/10/2023,00,09/10/2023,2,-,-,04,1, , ,02,02,-,04,00,00,-, ,00,00,1,6755
01,1023,005,1,193-2,0904554,01,12A226,09,40580,0044,2,1,0,00,09/10/2023,00,09/10/2023,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,00,1,6755
01,1023,017,5,043-7,0919926,01,11B212,09,40584,0024,1,1,0,00,11/10/2023,00,11/10/2023,2,-,-,04,1, , ,02,03,-,04,00,00,-, ,00,00,1,8125
01,1023,017,5,043-7,0919926,01,11B212,09,40584,0145,4,1,0,00,11/10/2023,00,11/10/2023,2,-,-,04,1, , ,01,02,-,04,00,00,-, ,00,00,1,8125
01,1023,017,5,043-7,0919926,01,11B212,09,40584,0105,3,1,0,00,11/10/2023,00,11/10/2023,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,00,1,8125
01,1023,017,5,043-7,0919926,01,11B212,09,40584,0065,2,1,0,00,18/10/2023,00,18/10/2023,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,8125
01,1023,010,5,215-0,0921767,01,12B212,09,40587,0073,3,1,0,00,06/10/2023,00,06/10/2023,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,00,1,8057
01,1023,010,5,215-0,0921767,01,12B212,09,40587,0042,2,1,0,00,12/10/2023,00,12/10/2023,2,-,-,03,1, , ,01,01,-,03,00,00,-, ,00,00,1,8057
01,1023,010,5,215-0,0921767,01,12B212,09,40587,0100,4,1,0,00,12/10/2023,00,12/10/2023,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,00,1,8057
01,1023,010,5,215-0,0921767,01,12B212,09,40587,0013,1,1,0,00,12/10/2023,00,12/10/2023,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,8057
01,1023,016,5,120-7,0922322,01,12B212,09,40591,0076,3,1,0,07,10/10/2023,07,19/10/2023,2,-,-, , , , , , ,-, , , ,-, ,07,07,1,0
01,1023,016,5,120-7,0922322,01,12B212,09,40591,0035,2,1,0,02,10/10/2023,07,19/10/2023,2,-,-, , , , , , ,-, , , ,-, ,02,07,1,0
01,1023,016,5,120-7,0922322,01,12B212,09,40591,0003,1,1,0,03,10/10/2023,03,19/10/2023,2,-,-, , , , , , ,-, , , ,-, ,03,03,1,0
01,1023,016,5,120-7,0922322,01,12B212,09,40591,0112,4,1,0,00,10/10/2023,00,10/10/2023,2,-,-,03,1, , ,02,01,-,03,00,00,-, ,00,00,1,10716
01,1023,014,4,022-3,0916428,01,12A223,09,40616,0008,4,1,0,00,09/10/2023,00,09/10/2023,2,-,-,04,1, , ,02,02,-,04,00,00,-, ,00,00,1,7090
01,1023,014,4,022-3,0916428,01,12A223,09,40616,0085,3,1,0,00,14/10/2023,00,14/10/2023,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,7090
01,1023,014,4,022-3,0916428,01,12A223,09,40616,0053,1,1,0,00,09/10/2023,00,09/10/2023,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,7090
01,1023,014,4,022-3,0916428,01,12A223,09,40616,0102,2,1,0,00,14/10/2023,00,14/10/2023,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,7090
01,1023,005,1,017-3,0902940,01,11A226,09,40622,0096,3,1,0,00,09/10/2023,00,09/10/2023,2,-,-,05,1, , ,02,03,-,05,00,00,-, ,00,00,1,6121
01,1023,005,1,017-3,0902940,01,11A226,09,40622,0044,1,1,0,00,09/10/2023,00,09/10/2023,2,-,-,03,1, , ,02,02,-,03,00,00,-, ,00,00,1,6121
01,1023,005,1,017-3,0902940,01,11A226,09,40622,0087,4,1,0,00,16/10/2023,00,16/10/2023,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,6121
01,1023,005,1,017-3,0902940,01,11A226,09,40622,0070,2,1,0,00,16/10/2023,00,16/10/2023,2,-,-,02,1, , ,02,02,-,02,00,00,-, ,00,00,1,6121
01,1023,007,1,065-7,0907252,01,13A226,09,40625,0097,3,1,0,06,09/10/2023,06,19/10/2023,2,-,-, , , , , , ,-, , , ,-, ,06,06,1,0
01,1023,007,1,065-7,0907252,01,13A226,09,40625,0038,1,1,0,00,14/10/2023,00,14/10/2023,2,-,-,02,1, , ,01,02,-,02,00,00,-, ,00,00,1,9364
01,1023,007,8,590-6,0910897,01,13A217,09,40625,0022,2,1,0,00,10/10/2023,00,10/10/2023,2,-,-,05,1, , ,02,04,-,05,00,00,-, ,00,00,1,10544
01,1023,007,1,065-7,0907252,01,13A226,09,40625,0065,2,1,0,01,16/10/2023,00,18/10/2023,2,-,-,01, , , ,01,01,-,01,00,00,-, ,01,00,1,9364
01,1023,007,1,065-7,0907252,01,13A226,09,40625,0010,4,1,0,00,14/10/2023,00,14/10/2023,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,9364
01,1023,007,8,590-6,0910897,01,13A217,09,40625,0088,4,1,1,00,03/10/2023,00,03/10/2023,2,-,-,01, , , ,01,01,-,01,00,01,-, ,00,00,1,10544
01,1023,007,8,590-6,0910897,01,13A217,09,40625,0016,3,1,1,00,03/10/2023,00,03/10/2023,2,-,-,05,1, , ,01,02,-,02,03,00,-, ,00,00,1,10544
01,1023,007,8,590-6,0910897,01,13A217,09,40625,0098,1,1,0,07,03/10/2023,00,19/10/2023,2,-,-,05,1, , ,01,01,-,05,00,00,-, ,07,00,1,10544
01,1023,012,8,078-4,0914432,01,11A217,09,40627,0013,1,1,0,00,11/10/2023,00,11/10/2023,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,00,1,9132
