R_DEF_MOD,PER,N_ENT,FOL,ENT,CON,V_SEL,N_HOG,H_MUD,N_REN,NOM,C_RES,PAR,SEX,EDA,F_NAC,ALF,I_NIV,I_ANIO,A_ESC,E_CON,C_ACT,OCU,A_ECO,POS,I_PER,ING,TIPO,ELEGIDO,FACTOR,FAC_MOD
15,1023,6,11B211,15,40025,4,1,0,01,-,1,1,2,54,16/07/1969,1,03,3,2,1,01,4,4,2,1,999999,1, ,9031,0
00,1023,6,11B211,15,40025,3,1,0,02,-,1,2,1,65,07/03/1958,1,00, ,2,5,01,4,4,2,1,999999,1, ,9031,0
00,1023,6,11B211,15,40025,2,1,0,09,-,1,5,2,15,08/03/2008,1,03,2,1,6,06, , , , , ,1, ,9031,0
00,1023,6,11B211,15,40025,2,1,0,08,-,2, , , , , , , , , , , , , , , ,1, ,0,0
00,1023,6,11B211,15,40025,2,1,0,05,-,2, , , , , , , , , , , , , , , ,1, ,0,0
00,1023,6,11B211,15,40025,2,1,0,10,-,1,5,1,05,01/10/2018,2,01,2,1, , , , , , , ,1, ,9031,0
00,1023,6,11B211,15,40025,2,1,0,02,-,1,2,2,56,11/09/1967,1,00, ,2,5,01,5,5,3,2,999999,1, ,9031,0
15,1023,6,11B211,15,40025,4,1,0,02,-,1,2,1,66,17/08/1957,1,04,3,2,1,08, , , , , ,1, ,9031,0
00,1023,7,12A218,15,40029,4,1,0,02,-,1,6,1,51,19/02/1972,1,03,3,2,6,01,5,5,3,2,001200,1,1,8379,25460
00,1023,7,12A218,15,40029,1,1,0,03,-,1,3,2,14,19/01/2009,1,03,1,1,6,06, , , , , ,1, ,8379,0
00,1023,5,12A218,15,40029,4,1,0,01,-,2, , , , , , , , , , , , , , , ,1, ,0,0
00,1023,7,12A218,15,40029,4,1,0,03,-,1,6,2,46,15/06/1977,1,03,3,2,6,01,5,5,3,2,999999,1, ,8379,0
00,1023,7,12A218,15,40029,1,1,0,04,-,1,3,1,10,11/08/2013,1,02,3,1, , , , , , , ,1, ,8379,0
00,1023,7,12A218,15,40029,4,1,0,04,-,1,4,2,85,27/07/1938,1,03,3,2,4,07, , , , , ,1, ,8379,0
00,1023,7,12A218,15,40029,2,1,0,01,-,1,1,1,55,25/10/1967,1,07,5,2,5,01,1,5,3,2,999999,1,1,8379,33947
00,1023,7,12A218,15,40029,1,1,0,01,-,1,1,1,34,11/08/1989,1,07,5,2,1,01,5,5,3,2,999999,1,1,8379,16973
00,1023,7,12A218,15,40029,2,1,0,03,-,1,3,2,27,22/11/1995,1,07,5,2,6,10, , , , , ,1, ,8379,0
00,1023,7,12A218,15,40029,1,1,0,02,-,1,2,2,35,11/08/1988,1,07,5,2,1,07, , , , , ,1, ,8379,0
00,1023,7,12A218,15,40029,2,1,0,02,-,1,2,2,50,22/05/1973,1,07,5,2,5,07, , , , , ,1, ,8379,0
00,1023,5,12A218,15,40029,4,1,0,05,-,2, , , , , , , , , , , , , , , ,1, ,0,0
00,1023,7,12A218,15,40029,2,1,0,04,-,1,3,1,18,21/02/2005,1,04,2,1,6,06, , , , , ,1, ,8379,0
00,1023,3,13A224,15,40054,1,1,0,02,-,1,3,2,22,17/02/2001,1,04,3,1,6,06, , , , , ,1, ,11556,0
00,1023,3,13A224,15,40054,1,1,0,05,-,1,2,2,35,10/08/1988,1,04,3,2,1,07, , , , , ,1,1,11556,35265
00,1023,3,13A224,15,40054,4,1,0,03,-,1,3,1,28,18/08/1995,1,07,5,2,6,10, , , , , ,1,1,11556,35265
00,1023,3,13A224,15,40054,4,1,0,02,-,1,2,2,54,12/05/1969,1,06,3,2,5,01,5,5,3,2,999999,1, ,11556,0
00,1023,3,13A224,15,40054,1,1,0,01,-,1,1,1,38,12/01/1985,1,07,5,2,1,01,5,5,3,2,999999,1, ,11556,0
00,1023,3,13A224,15,40054,1,1,0,03,-,1,3,1,16,18/09/2007,1,04,1,1,6,06, , , , , ,1, ,11556,0
00,1023,3,13A224,15,40054,1,1,0,04,-,1,3,2,14,28/03/2009,1,03,1,1,6,06, , , , , ,1, ,11556,0
00,1023,3,13A224,15,40054,4,1,0,01,-,1,1,1,61,07/02/1962,1,06,3,2,5,08, , , , , ,1, ,11556,0
00,1023,3,13A224,15,40054,4,1,0,04,-,1,3,2,17,12/08/2006,1,03,3,1,6,06, , , , , ,1, ,11556,0
00,1023,7,11A218,15,40056,3,1,0,01,-,1,1,1,71,08/10/1952,1,02,3,2,5,01,4,4,2,1,000050,1,1,7674,23184
00,1023,7,11A218,15,40056,2,1,0,05,-,1,3,1,33,17/07/1990,1,03,3,2,6,01,5,3,3,1,999999,1, ,7674,0
00,1023,7,11A218,15,40056,2,1,0,03,-,1,5,1,17,22/10/2005,1,04,1,1,6,01,5,3,3,1,999999,1, ,7674,0
00,1023,7,11A218,15,40056,2,1,0,04,-,1,5,1,16,18/09/2007,1,03,3,1,6,06, , , , , ,1, ,7674,0
00,1023,5,11A218,15,40056,2,1,0,06,-,2, , , , , , , , , , , , , , , ,1, ,0,0
00,1023,7,11A218,15,40056,3,1,0,03,-,1,3,1,45,15/11/1977,1,03,3,2,6,01,7,2,3,1,999999,1, ,7674,0
00,1023,7,11A218,15,40056,3,1,0,02,-,1,2,2,76,16/02/1947,2,00, ,2,5,07, , , , , ,1, ,7674,0
00,1023,7,11A218,15,40056,2,1,0,01,-,1,1,2,56,03/07/1967,1,02,6,2,2,01,5,5,2,1,000600,1,1,7674,15456
00,1023,3,11A218,15,40056,2,1,0,02,-,2, , , , , , , , , , , , , , , ,1, ,0,0
00,1023,2,11A225,15,40108,2,1,0,02,-,1,2,2,35,30/06/1988,1,03,3,2,1,01,5,5,2,1,999999,1, ,7260,0
00,1023,2,11A225,15,40108,2,1,0,03,-,1,3,2,11,09/12/2011,1,02,6,1, , , , , , , ,1, ,7260,0
00,1023,2,11A225,15,40108,2,1,0,01,-,1,1,1,40,09/12/1982,1,04,3,2,1,01,5,5,3,1,999999,1,1,7260,14621
00,1023,2,11A225,15,40108,3,1,0,05,-,1,3,1,32,09/09/1991,1,04,3,2,6,01,5,5,3,2,999999,1, ,7260,0
00,1023,2,11A225,15,40108,3,1,0,02,-,1,2,2,70,21/08/1953,1,02,6,2,5,07, , , , , ,1,1,7260,36553
00,1023,2,11A225,15,40108,3,1,0,03,-,1,5,1,43,14/01/1980,1,03,3,2,1,01,4,4,2,1,999999,1, ,7260,0
00,1023,2,11A225,15,40108,2,1,0,04,-,1,3,1,07,30/09/2016,1,02,1,1, , , , , , , ,1, ,7260,0
00,1023,2,11A225,15,40108,4,1,0,01,-,1,1,2,29,27/11/1993,1,04,3,2,6,07, , , , , ,1,1,7260,7311
00,1023,2,11A225,15,40108,3,1,0,01,-,1,1,1,73,01/02/1950,1,00, ,2,5,08, , , , , ,1, ,7260,0
00,1023,2,11A225,15,40108,1,1,0,01,-,1,1,2,50,26/04/1973,1,03,3,2,2,01,5,5,3,1,001470,1,1,7260,14621
00,1023,2,11A225,15,40108,3,1,0,04,-,1,3,2,38,04/07/1985,1,03,3,2,1,01,4,4,2,1,999999,1, ,7260,0
00,1023,2,11A225,15,40108,1,1,0,02,-,1,3,1,31,16/07/1992,1,03,3,2,2,01,4,4,2,1,999999,1, ,7260,0
00,1023,7,11A218,15,40114,2,1,0,03,-,1,3,2,28,28/02/1995,1,04,3,1,2,01,1,5,3,2,002000,1,1,8066,40611
00,1023,7,11A218,15,40114,1,1,0,02,-,1,2,2,30,18/04/1993,1,03,3,2,1,07, , , , , ,1,1,8066,8122
00,1023,7,11A218,15,40114,1,1,0,04,-,1,3,2,03,09/09/2020, , , , , , , , , , , ,1, ,8066,0
00,1023,7,11A218,15,40114,4,1,0,02,-,1,2,2,26,18/08/1997,1,04,3,2,1,01,4,4,2,1,999999,1,1,8066,16244
00,1023,7,11A218,15,40114,3,1,0,02,-,1,2,2,30,27/12/1992,1,07,4,2,1,01,4,4,3,1,001400,1,1,8066,24366
00,1023,7,11A218,15,40114,3,1,0,03,-,1,4,2,63,14/06/1960,1,03,3,2,2,07, , , , , ,1, ,8066,0
00,1023,7,11A218,15,40114,2,1,0,05,-,1,5,1,05,13/10/2017,1,01,2,1, , , , , , , ,1, ,8066,0
00,1023,7,11A218,15,40114,2,1,0,04,-,1,3,1,22,04/04/2001,1,04,3,2,6,01,5,5,3,2,999999,1, ,8066,0
00,1023,7,11A218,15,40114,2,1,0,01,-,1,1,1,50,28/04/1973,1,04,3,2,5,01,4,4,3,2,999999,1, ,8066,0
00,1023,7,11A218,15,40114,2,1,0,02,-,1,2,2,50,18/03/1973,1,03,3,2,5,07, , , , , ,1, ,8066,0
00,1023,7,11A218,15,40114,4,1,0,04,-,1,3,2,01,06/04/2022, , , , , , , , , , , ,1, ,8066,0
00,1023,7,11A218,15,40114,4,1,0,03,-,1,3,1,04,14/11/2018, , , , , , , , , , , ,1, ,8066,0
00,1023,7,11A218,15,40114,4,1,0,01,-,1,1,1,30,22/12/1992,1,06,3,2,1,01,5,5,3,2,999999,1, ,8066,0
00,1023,5,11A218,15,40114,1,1,0,01,-,2, , , , , , , , , , , , , , , ,1, ,0,0
00,1023,7,11A218,15,40114,1,1,0,03,-,1,3,1,05,19/01/2018,1,01,2,2, , , , , , , ,1, ,8066,0
00,1023,7,11A218,15,40114,3,1,0,04,-,1,3,1,07,26/12/2015,1,02,1,1, , , , , , , ,1, ,8066,0
00,1023,7,11A218,15,40114,3,1,0,05,-,1,3,2,02,01/08/2021, , , , , , , , , , , ,1, ,8066,0
00,1023,7,11A218,15,40114,3,1,0,01,-,1,1,1,29,19/04/1994,1,04,3,2,1,01,5,5,2,1,999999,1, ,8066,0
00,1023,7,11A218,15,40114,2,1,0,06,-,3,5,1,33,09/05/1990,1,04,3,2,5,01,2,7,3,2,999999,1, ,8066,0
00,1023,3,11A224,15,40138,3,1,0,05,-,1,3,2,04,24/02/2019, , , , , , , , , , , ,1, ,5112,0
00,1023,3,11A224,15,40138,3,1,0,03,-,1,3,2,13,24/09/2010,1,03,1,1,6,06, , , , , ,1, ,5112,0
00,1023,3,11A224,15,40138,3,1,0,02,-,1,2,2,29,20/12/1993,1,03,3,2,5,07, , , , , ,1,1,5112,10295
00,1023,3,11A224,15,40138,3,1,0,04,-,1,3,2,08,29/07/2015,1,02,2,1, , , , , , , ,1, ,5112,0
00,1023,3,11A224,15,40138,4,1,0,04,-,1,3,1,15,07/09/2008,1,03,2,1,6,06, , , , , ,1, ,5112,0
00,1023,3,11A224,15,40138,4,1,0,02,-,1,2,2,50,19/01/1973,1,04,3,2,5,07, , , , , ,1, ,5112,0
00,1023,3,11A224,15,40138,4,1,0,01,-,1,1,1,55,25/08/1968,1,07,4,2,5,01,4,4,3,1,999999,1,1,5112,10295
00,1023,3,11A224,15,40138,1,1,0,03,-,1,3,1,13,10/06/2010,1,03,2,1,6,06, , , , , ,1, ,5112,0
00,1023,3,11A224,15,40138,2,1,0,03,-,1,3,1,01,30/05/2022, , , , , , , , , , , ,1, ,5112,0
00,1023,3,11A224,15,40138,2,1,0,02,-,1,2,1,42,24/06/1981,1,03,3,2,5,01,4,4,3,1,002000,1, ,5112,0
00,1023,3,11A224,15,40138,2,1,0,01,-,1,1,2,21,17/10/2001,2,02,2,2,5,01,4,4,3,1,001300,1,1,5112,10295
00,1023,3,11A224,15,40138,3,1,0,01,-,1,1,1,33,10/03/1990,1,03,3,2,5,01,5,5,3,1,002000,1, ,5112,0
00,1023,3,11A224,15,40138,1,1,0,01,-,1,1,1,50,29/05/1973,1,07,3,2,5,01,2,7,2,2,999999,1, ,5112,0
00,1023,3,11A224,15,40138,4,1,0,03,-,1,3,2,16,13/04/2007,1,04,2,1,6,06, , , , , ,1, ,5112,0
00,1023,3,11A224,15,40138,1,1,0,02,-,1,2,2,45,30/09/1978,1,07,3,2,5,07, , , , , ,1,1,5112,10295
00,1023,3,11A224,15,40142,4,1,0,01,-,1,1,1,66,11/07/1957,1,02,6,2,5,07, , , , , ,1, ,25714,0
00,1023,3,11A224,15,40142,4,1,0,03,-,1,3,2,24,05/12/1998,1,04,2,2,1,07, , , , , ,1, ,25714,0
00,1023,3,11A224,15,40142,3,1,0,01,-,1,1,1,78,20/06/1945,1,02,6,2,4,08, , , , , ,1, ,25714,0
00,1023,3,11A224,15,40142,2,1,0,03,-,1,5,1,19,19/03/2004,1,03,3,2,6,01,5,5,3,1,999999,1, ,25714,0
00,1023,3,11A224,15,40142,2,1,0,01,-,1,1,1,61,19/06/1962,1,03,3,2,5,08, , , , , ,1, ,25714,0
00,1023,3,11A224,15,40142,4,1,0,04,-,1,5,1,07,01/09/2016,1,02,1,1, , , , , , , ,1, ,25714,0
00,1023,3,11A224,15,40142,3,1,0,02,-,1,3,1,50,08/08/1973,1,04,1,2,6,01,5,5,2,1,999999,1,1,25714,51790
00,1023,3,11A224,15,40142,4,1,0,02,-,1,2,2,61,31/10/1961,2,00, ,2,5,01,5,5,2,1,000600,1,1,25714,77684
00,1023,3,11A224,15,40142,2,1,0,02,-,1,2,2,59,07/08/1964,1,03,3,2,5,07, , , , , ,1,1,25714,77684
00,1023,8,13A217,15,40170,3,1,1,03,-,1,4,2,91,18/03/1932,1,07,3,2,4,07, , , , , ,1, ,9121,0
00,1023,8,13A217,15,40170,1,1,0,05,-,1,3,1,30,18/04/1993,1,07,1,1,6,06, , , , , ,1, ,9121,0
00,1023,5,13A217,15,40170,1,1,0,03,-,2, , , , , , , , , , , , , , , ,1, ,0,0
00,1023,8,13A217,15,40170,1,1,0,01,-,1,1,1,36,10/03/1987,1,07,5,2,6,01,2,7,3,3,999999,1, ,9121,0
00,1023,8,13A217,15,40170,3,1,1,04,-,1,6,2,64,25/10/1958,2,00, ,2,6,09, , , , , ,1, ,9121,0
00,1023,8,13A217,15,40170,3,1,1,02,-,1,2,1,60,01/06/1963,1,07,4,2,5,01,2,7,2,1,999999,1, ,9121,0
00,1023,8,13A217,15,40170,2,1,0,02,-,1,8,1,76,16/04/1947,1,04,3,2,5,01,4,4,2,3,030000,1, ,9121,0
00,1023,8,13A217,15,40170,4,1,0,01,-,1,1,1,38,26/03/1985,1,07,4,2,6,01,1,5,1,3,010000,1,1,9121,9278
00,1023,8,13A217,15,40170,2,1,0,03,-,1,8,2,57,15/05/1966,1,06,3,2,5,01,3,7,3,3,015000,1, ,9121,0
00,1023,8,13A217,15,40170,3,1,1,01,-,1,1,1,60,20/10/1962,1,07,4,2,5,07, , , , , ,1,1,9121,37113
00,1023,8,13A217,15,40170,2,1,0,01,-,1,1,2,71,05/09/1952,1,07,4,2,6,08, , , , , ,1,1,9121,27835
00,1023,8,13A217,15,40170,1,1,0,02,-,1,4,2,71,19/09/1952,1,07,5,2,4,07, , , , , ,1,1,9121,27835
00,1023,5,13A217,15,40170,1,1,0,04,-,2, , , , , , , , , , , , , , , ,1, ,0,0
00,1023,6,11B211,15,40172,4,1,0,05,-,1,5,1,08,02/06/2015,1,02,1,1, , , , , , , ,1, ,6145,0
00,1023,6,11B211,15,40172,1,1,0,02,-,1,4,2,87,02/02/1936,2,00, ,2,4,07, , , , , ,1, ,6145,0
00,1023,6,11B211,15,40172,3,1,0,01,-,1,1,1,39,04/08/1984,1,07,5,1,5,01,5,5,3,2,999999,1, ,6145,0
00,1023,6,11B211,15,40172,4,1,0,01,-,1,1,1,45,16/12/1977,1,07,4,2,5,01,5,6,3,1,999999,1, ,6145,0
00,1023,6,11B211,15,40172,4,1,0,03,-,1,3,1,25,16/08/1998,1,07,3,1,6,06, , , , , ,1, ,6145,0
00,1023,6,11B211,15,40172,1,1,0,03,-,1,2,2,59,15/11/1963,1,03,3,2,5,07, , , , , ,1,1,6145,24753
00,1023,6,11B211,15,40172,4,1,0,02,-,1,2,2,46,16/05/1977,1,07,3,2,5,07, , , , , ,1, ,6145,0
00,1023,6,11B211,15,40172,3,1,0,02,-,1,2,2,40,28/02/1983,1,07,5,1,5,01,5,5,3,2,999999,1, ,6145,0
00,1023,6,11B211,15,40172,4,1,0,06,-,1,3,1,17,17/06/2006,1,03,3,1,6,01,5,5,3,1,000700,1, ,6145,0
00,1023,6,11B211,15,40172,1,1,0,01,-,1,1,1,61,26/05/1962,1,04,3,2,5,01,6,6,2,1,999999,1, ,6145,0
00,1023,6,11B211,15,40172,3,1,0,03,-,1,3,1,24,01/10/1999,1,06,4,1,6,01,5,5,3,2,999999,1,1,6145,18565
00,1023,6,11B211,15,40172,4,1,0,04,-,1,3,1,19,16/11/2003,1,04,3,2,6,01,5,5,3,1,999999,1,1,6145,24753
00,1023,6,11B211,15,40172,1,1,0,04,-,1,3,1,32,18/11/1990,1,07,5,2,6,01,1,5,3,2,999999,1, ,6145,0
00,1023,3,12A224,15,40194,4,1,0,01,-,1,1,1,43,26/07/1980,1,04,3,2,1,01,5,4,3,1,001900,1, ,7391,0
00,1023,3,12A224,15,40194,2,1,0,01,-,1,1,1,74,24/06/1949,1,06,3,2,5,01,5,5,2,1,999999,1,1,7391,14971
00,1023,3,12A224,15,40194,3,1,0,01,-,1,1,1,65,12/10/1957,1,07,5,2,5,08, , , , , ,1, ,7391,0
00,1023,3,12A224,15,40194,3,1,0,02,-,1,2,2,64,10/09/1959,1,06,3,2,5,01,5,5,2,1,999999,1,1,7391,14971
00,1023,3,12A224,15,40194,2,1,0,02,-,1,2,2,73,29/06/1950,1,03,3,2,5,07, , , , , ,1, ,7391,0
00,1023,3,12A224,15,40194,4,1,0,02,-,1,2,2,40,20/02/1983,1,04,3,2,1,01,5,5,3,2,001500,1,1,7391,14971
00,1023,3,12A224,15,40194,4,1,0,03,-,1,3,1,05,19/12/2017,2,01,3,1, , , , , , , ,1, ,7391,0
00,1023,2,11A225,15,40196,3,1,0,02,-,1,2,2,45,21/12/1977,1,02,5,2,1,07, , , , , ,1,1,6953,42009
00,1023,2,11A225,15,40196,3,1,0,07,-,1,7,2,22,15/07/2001,1,04,3,2,6,07, , , , , ,1, ,6953,0
00,1023,2,11A225,15,40196,3,1,0,01,-,1,1,1,67,07/07/1956,1,02,4,2,1,01,4,4,2,1,001500,1, ,6953,0
00,1023,2,11A225,15,40196,1,1,0,01,-,1,1,2,59,07/11/1963,1,04,3,2,6,01,3,2,3,1,999999,1,1,6953,7001
00,1023,2,11A225,15,40196,3,1,0,06,-,1,7,2,40,15/06/1983,1,04,3,2,6,01,3,7,3,2,999999,1, ,6953,0
00,1023,2,11A225,15,40196,3,1,0,05,-,1,3,1,15,05/02/2008,1,03,2,1,6,06, , , , , ,1, ,6953,0
00,1023,2,11A225,15,40196,3,1,0,04,-,1,3,2,20,05/02/2003,1,04,3,2,6,07, , , , , ,1, ,6953,0
00,1023,2,11A225,15,40196,3,1,0,03,-,1,3,1,22,14/03/2001,1,04,3,1,6,06, , , , , ,1, ,6953,0
00,1023,2,11A225,15,40196,2,1,0,02,-,1,3,2,36,15/07/1987,1,04,3,2,6,01,3,2,3,2,999999,1, ,6953,0
00,1023,2,11A225,15,40196,2,1,0,01,-,1,1,2,71,19/01/1952,1,02,6,2,4,01,4,4,2,1,001500,1,1,6953,14003
00,1023,2,11A225,15,40196,4,1,0,01,-,1,1,2,21,15/04/2002,1,03,3,2,6,01,4,4,3,1,001000,1, ,6953,0
00,1023,2,11A225,15,40196,4,1,0,02,-,1,8,2,23,07/12/1999,1,04,3,2,6,01,5,7,3,2,006000,1,1,6953,14003
00,1023,2,11A225,15,40200,2,1,0,02,-,1,6,1,42,13/11/1980,1,03,3,2,6,01,5,3,3,1,999999,1, ,6455,0
00,1023,2,11A225,15,40200,2,1,0,01,-,1,1,2,41,22/04/1982,1,03,3,2,6,01,4,5,3,1,999999,1, ,6455,0
00,1023,2,11A225,15,40200,2,1,0,08,-,1,7,1,31,03/12/1991,1,04,3,2,5,01,5,5,3,2,999999,1, ,6455,0
00,1023,2,11A225,15,40200,1,1,0,02,-,1,3,1,10,13/04/2013,1,02,5,1, , , , , , , ,1, ,6455,0
00,1023,2,11A225,15,40200,1,1,0,01,-,1,1,2,47,12/10/1975,1,03,3,2,6,01,7,4,3,3,004000,1,1,6455,13001
00,1023,2,11A225,15,40200,4,1,0,02,-,1,6,2,51,22/09/1972,1,02,6,2,6,01,4,4,2,1,000500,1,1,6455,19502
00,1023,2,11A225,15,40200,2,1,0,03,-,1,6,2,46,26/04/1977,1,03,3,2,5,07, , , , , ,1, ,6455,0
00,1023,2,11A225,15,40200,1,1,0,03,-,1,3,2,25,29/12/1997,1,06,4,2,6,01,2,7,3,2,004000,1, ,6455,0
00,1023,2,11A225,15,40200,2,1,0,07,-,1,6,2,31,29/10/1991,1,03,3,2,6,07, , , , , ,1,1,6455,39003
00,1023,2,11A225,15,40200,4,1,0,01,-,1,1,2,52,15/07/1971,1,02,6,2,6,01,4,4,2,1,000500,1, ,6455,0
00,1023,2,11A225,15,40200,2,1,0,06,-,1,7,2,03,20/02/2020, , , , , , , , , , , ,1, ,6455,0
00,1023,2,11A225,15,40200,2,1,0,05,-,1,7,1,15,01/05/2008,1,04,1,1,6,06, , , , , ,1, ,6455,0
00,1023,2,11A225,15,40200,2,1,0,04,-,1,7,1,50,08/04/1973,1,03,3,2,5,01,7,2,3,1,999999,1, ,6455,0
00,1023,2,11A225,15,40200,3,1,0,02,-,1,2,2,37,06/10/1986,1,06,4,2,5,07, , , , , ,1,1,6455,13001
00,1023,2,11A225,15,40200,3,1,0,01,-,1,1,1,44,13/03/1979,1,04,3,2,5,01,7,2,3,1,999999,1, ,6455,0
00,1023,2,11A225,15,40200,4,1,0,03,-,1,6,1,60,10/11/1962,1,02,6,2,6,01,4,4,2,1,000500,1, ,6455,0
00,1023,2,11A225,15,40200,3,1,0,03,-,1,3,2,09,03/09/2014,1,02,4,1, , , , , , , ,1, ,6455,0
00,1023,6,11B211,15,40201,3,1,0,01,-,1,1,1,49,04/01/1974,1,02,6,2,5,01,4,4,1,1,000800,1,1,7795,23550
00,1023,6,11B211,15,40201,3,1,0,04,-,1,3,1,15,13/01/2008,1,03,2,2,6,02,4,4,6,5, ,1, ,7795,0
00,1023,6,11B211,15,40201,2,1,0,02,-,1,2,1,68,11/08/1955,1,03,3,2,5,01,4,4,2,1,999999,1, ,7795,0
00,1023,6,11B211,15,40201,4,1,0,01,-,1,1,1,74,27/09/1949,1,02,3,2,4,08, , , , , ,1, ,7795,0
00,1023,6,11B211,15,40201,4,1,0,02,-,1,3,2,37,13/09/1986,1,03,3,2,3,01,7,5,2,1,000400,1,1,7795,15700
00,1023,6,11B211,15,40201,3,1,0,02,-,1,2,2,39,07/04/1984,1,02,6,2,5,07, , , , , ,1, ,7795,0
00,1023,6,11B211,15,40201,4,1,0,04,-,1,5,2,07,27/06/2016,2,02,1,1, , , , , , , ,1, ,7795,0
00,1023,6,11B211,15,40201,3,1,0,03,-,1,3,1,22,07/06/2001,1,03,3,2,6,01,4,4,1,2,999999,1, ,7795,0
00,1023,6,11B211,15,40201,2,1,0,03,-,1,3,2,43,30/03/1980,1,07,5,2,6,04, , , , , ,1, ,7795,0
00,1023,6,11B211,15,40201,2,1,0,01,-,1,1,2,68,10/03/1955,1,02,5,2,5,07, , , , , ,1,1,7795,23550
00,1023,6,11B211,15,40201,4,1,0,03,-,1,5,2,13,23/11/2009,1,03,1,1,6,06, , , , , ,1, ,7795,0
00,1023,6,13B211,15,40205,3,1,0,02,-,1,3,1,16,29/08/2007,1,03,3,1,6,06, , , , , ,1, ,9523,0
00,1023,6,13B211,15,40205,1,1,0,03,-,1,3,1,24,13/02/1999,1,07,3,1,6,06, , , , , ,1, ,9523,0
00,1023,6,13B211,15,40205,1,1,0,01,-,1,1,1,52,15/10/1970,1,07,2,2,5,01,3,2,3,2,999999,1,1,9523,38749
00,1023,6,13B211,15,40205,1,1,0,04,-,1,3,1,20,21/01/2003,1,04,3,1,6,06, , , , , ,1, ,9523,0
00,1023,6,13B211,15,40205,3,1,0,01,-,1,1,2,34,21/04/1989,1,04,3,1,4,01,2,7,3,2,999999,1,1,9523,9687
00,1023,6,13B211,15,40205,1,1,0,02,-,1,2,2,56,07/11/1966,1,06,3,2,5,07, , , , , ,1, ,9523,0
00,1023,6,13B211,15,40205,4,1,0,01,-,1,1,1,62,08/01/1961,1,07,4,2,6,01,1,7,3,2,999999,1,1,9523,9687
00,1023,4,13A223,15,40217,1,1,0,02,-,1,2,2,66,26/06/1957,1,04,3,2,5,07, , , , , ,1, ,17420,0
00,1023,4,13A223,15,40217,3,1,0,01,-,1,1,1,29,21/09/1994,1,06,5,2,1,01,1,3,3,2,015000,1,1,17420,35442
00,1023,4,13A223,15,40217,4,1,0,02,-,1,2,2,43,04/08/1980,1,07,4,2,1,01,2,7,3,2,999999,1,1,17420,53163
00,1023,4,13A223,15,40217,4,1,0,01,-,1,1,1,44,09/01/1979,1,07,4,2,1,01,2,7,3,2,999999,1, ,17420,0
00,1023,4,13A223,15,40217,3,1,0,02,-,1,2,2,26,25/10/1996,1,07,6,2,1,01,1,5,2,2,006000,1, ,17420,0
00,1023,4,13A223,15,40217,1,1,0,01,-,1,1,1,73,04/03/1950,1,08,2,2,5,08, , , , , ,1,1,17420,35442
00,1023,4,13A223,15,40217,4,1,0,04,-,1,4,1,62,09/06/1961,1,02,6,2,4,01,5,5,2,1,007000,1, ,17420,0
00,1023,4,13A223,15,40217,4,1,0,03,-,1,3,1,07,24/05/2016,1,02,1,1, , , , , , , ,1, ,17420,0
00,1023,1,11A226,15,40227,2,1,0,01,-,1,1,1,68,23/09/1955,1,07,3,2,4,08, , , , , ,1, ,5570,0
00,1023,1,11A226,15,40227,1,1,0,02,-,1,3,1,44,03/07/1979,1,04,3,2,6,01,1,3,3,2,999999,1, ,5570,0
00,1023,1,11A226,15,40227,4,1,0,02,-,1,3,2,11,29/12/2011,1,02,6,1, , , , , , , ,1, ,5570,0
00,1023,1,11A226,15,40227,3,1,0,02,-,1,2,2,54,30/06/1969,1,03,3,2,1,01,7,2,3,1,001200,1, ,5570,0
00,1023,1,11A226,15,40227,2,1,0,02,-,1,3,2,45,20/06/1978,1,04,3,2,3,01,1,7,3,2,999999,1,1,5570,16827
00,1023,1,11A226,15,40227,1,1,0,01,-,1,1,2,79,12/10/1943,1,02,3,2,4,07, , , , , ,1,1,5570,11218
00,1023,1,11A226,15,40227,3,1,0,01,-,1,1,1,60,24/04/1963,1,03,3,2,1,08, , , , , ,1,1,5570,11218
00,1023,1,11A226,15,40227,4,1,0,01,-,1,1,2,28,13/09/1995,1,03,3,2,5,07, , , , , ,1,1,5570,5609
00,1023,1,11A226,15,40227,2,1,0,03,-,1,5,1,18,13/09/2005,1,04,3,1,6,01,5,5,2,1,001000,1, ,5570,0
00,1023,2,11A225,15,40228,1,1,0,01,-,1,1,1,46,10/09/1977,1,07,2,2,5,01,5,5,3,1,999999,1,1,9079,27427
00,1023,2,11A225,15,40228,2,1,0,03,-,1,3,1,19,11/11/2003,1,04,3,2,6,01,5,4,3,2,002000,1,1,9079,27427
00,1023,2,11A225,15,40228,2,1,0,05,-,1,5,1,03,29/03/2020, , , , , , , , , , , ,1, ,9079,0
00,1023,2,11A225,15,40228,4,1,0,01,-,1,1,1,35,27/11/1987,1,03,3,2,1,01,5,5,3,1,001500,1,1,9079,18285
00,1023,2,11A225,15,40228,1,1,0,02,-,1,2,2,43,10/09/1980,1,04,3,2,5,07, , , , , ,1, ,9079,0
00,1023,2,11A225,15,40228,4,1,0,03,-,1,3,1,10,30/12/2012,1,02,5,1, , , , , , , ,1, ,9079,0
00,1023,2,11A225,15,40228,4,1,0,02,-,1,2,2,35,06/05/1988,1,03,3,2,1,07, , , , , ,1, ,9079,0
00,1023,2,11A225,15,40228,4,1,0,04,-,1,3,1,05,05/11/2017,2,01,3,1, , , , , , , ,1, ,9079,0
